restaurant_name,pricyness,delivery_fee,street,city_name,latitude,longitude,coordinates,link,database
Vedang - plant burger (Bikini),3,2.90,Budapester Str. 38-50 Bikini Kantini,berlin,52.5056686,13.3377779,"52.5056686,13.3377779",https://wolt.com/en/deu/berlin/restaurant/vedang-plant-burger-bikini,wolt
NENI Berlin,3,2.90,Budapester Str. 40,berlin,52.50561949999999,13.3379602,"52.50561949999999,13.3379602",https://wolt.com/en/deu/berlin/restaurant/neni-berlin,wolt
Risa Chicken - Zoo,1,1.90,Hardenbergplatz 2,berlin,52.50646214549149,13.333686727303881,"52.50646214549149,13.333686727303881",https://wolt.com/en/deu/berlin/restaurant/risa-chicken-zoo,wolt
Mille Gusti Berlin,1,2.90,Brandenburgische Str. 78,berlin,52.48776177459371,13.317999336402549,"52.48776177459371,13.317999336402549",https://wolt.com/en/deu/berlin/restaurant/mille-gusti-berlin,wolt
Schoene Burger,2,2.90,Goltzstraße 24,berlin,52.4966805,13.3536971,"52.4966805,13.3536971",https://wolt.com/en/deu/berlin/restaurant/schoene-burger,wolt
Berkis,1,2.90,Winterfeldtstraße 45,berlin,52.49680735754138,13.35347633000396,"52.49680735754138,13.35347633000396",https://wolt.com/en/deu/berlin/restaurant/berkis,wolt
Nori Sushi,1,2.90,Trautenaustraße 13,berlin,52.49144259265595,13.327135828074287,"52.49144259265595,13.327135828074287",https://wolt.com/en/deu/berlin/restaurant/nori-sushi-berlin,wolt
WhenDreamsComeTrue,1,2.90,Güntzelstraße 3,berlin,52.49084999999999,13.33501,"52.49084999999999,13.33501",https://wolt.com/en/deu/berlin/restaurant/whendreamscometrue,wolt
Sushi City Schoeneberg,1,2.90,Nollendorfstraße 26,berlin,52.497533811421135,13.351330818386211,"52.497533811421135,13.351330818386211",https://wolt.com/en/deu/berlin/restaurant/sushi-city-ber,wolt
Habibi Goltzstrasse,1,2.90,Goltzstraße 24,berlin,52.4966805,13.3536971,"52.4966805,13.3536971",https://wolt.com/en/deu/berlin/restaurant/habibi-goltzstrasse,wolt
Baharat Falafel,1,2.90,Winterfeldtstraße 37,berlin,52.4968833,13.3552295,"52.4968833,13.3552295",https://wolt.com/en/deu/berlin/restaurant/baharat-falafel,wolt
Steinofen Pizzeria,1,2.90,Goltzstraße 15 ,berlin,52.4931327,13.3538677,"52.4931327,13.3538677",https://wolt.com/en/deu/berlin/restaurant/steinofen-pizzeria,wolt
Genuss und Freude,1,2.90,Motzstraße 5,berlin,52.4987192,13.3517783,"52.4987192,13.3517783",https://wolt.com/en/deu/berlin/restaurant/genuss-und-freude,wolt
Kaiju,1,2.90,Grunewaldstraße 21,berlin,52.489734701160515,13.350661263273953,"52.489734701160515,13.350661263273953",https://wolt.com/en/deu/berlin/restaurant/kaiju,wolt
83 Kitchen,1,2.90,Brandenburgische Straße 83,berlin,52.48719910000001,13.3188898,"52.48719910000001,13.3188898",https://wolt.com/en/deu/berlin/restaurant/83-kitchen,wolt
Viet Rice Restaurant,1,2.90, Martin-Luther-Straße 99,berlin,52.4855414,13.3453936,"52.4855414,13.3453936",https://wolt.com/en/deu/berlin/restaurant/viet-rice-restaurant,wolt
Bobsek Burger,1,2.90,Berliner Straße 30-31,berlin,52.48675120301478,13.32375987057045,"52.48675120301478,13.32375987057045",https://wolt.com/en/deu/berlin/restaurant/bobsek-burger,wolt
Q Burger,1,2.90,Eisenacher Str. 87-88,berlin,52.4908186,13.349439,"52.4908186,13.349439",https://wolt.com/en/deu/berlin/restaurant/q-burger,wolt
Sunny Burrito,1,2.90,Berlinerstraße 141,berlin,52.4863367,13.3241868,"52.4863367,13.3241868",https://wolt.com/en/deu/berlin/restaurant/sunny-burrito,wolt
Tarantella Pizzeria,1,2.90,Grunewaldstraße 35,berlin,52.48933479999999,13.3463161,"52.48933479999999,13.3463161",https://wolt.com/en/deu/berlin/restaurant/tarantella-pizzeria,wolt
Veloce Burger,1,2.90,Berliner Straße 132,berlin,52.48622114946916,13.321302633234971,"52.48622114946916,13.321302633234971",https://wolt.com/en/deu/berlin/restaurant/veloce-burger,wolt
Veloce - Pizza e Pasta,1,2.90,Berliner Straße 132,berlin,52.486234356961475,13.321247057000685,"52.486234356961475,13.321247057000685",https://wolt.com/en/deu/berlin/restaurant/veloce-pizza-e-pasta,wolt
AssaTir,1,2.90,Uhlandstraße 83,berlin,52.4894367,13.3224788,"52.4894367,13.3224788",https://wolt.com/en/deu/berlin/restaurant/assatir,wolt
Henne Frieda- feinster Gemuese Doener,1,2.90,Berliner Strasse 30-31,berlin,52.48672999999999,13.3236499,"52.48672999999999,13.3236499",https://wolt.com/en/deu/berlin/restaurant/henne-frieda-feinster-gemuese-doener,wolt
Hage Ramen,2,2.90,Brandenburgische Straße 77,berlin,52.4878312,13.317812,"52.4878312,13.317812",https://wolt.com/en/deu/berlin/restaurant/hage-ramen,wolt
Mmaah Korean BBQ Express - Schoeneberg,2,2.90,Nollendorfstraße 31,berlin,52.497762231635264,13.352554128836388,"52.497762231635264,13.352554128836388",https://wolt.com/en/deu/berlin/restaurant/mmaah-korean-bbq-express-schoeneberg,wolt
Sironi La Pizza,2,2.90,Goltzstrasse 36,berlin,52.4936282,13.3534842,"52.4936282,13.3534842",https://wolt.com/en/deu/berlin/restaurant/sironi-la-pizza,wolt
Winterfeld Restaurant,2,2.90,Winterfeldtstraße 58,berlin,52.49683899999999,13.351307,"52.49683899999999,13.351307",https://wolt.com/en/deu/berlin/restaurant/winterfeld-restaurant,wolt
Agenor Falafel,2,2.90,Maaßenstraße 14,berlin,52.497331,13.3541896,"52.497331,13.3541896",https://wolt.com/en/deu/berlin/restaurant/agenor-falafel,wolt
Hachiko Japanese Cuisine Schoeneberg,2,2.90,Grunewaldstraße 83,berlin,52.4899479,13.3552295,"52.4899479,13.3552295",https://wolt.com/en/deu/berlin/restaurant/hachiko-japanese-cuisine,wolt
Pho Bay,2,2.90,Berliner Straße 32,berlin,52.486679493710646,13.323209183675127,"52.486679493710646,13.323209183675127",https://wolt.com/en/deu/berlin/restaurant/pho-bay,wolt
Taste of Happiness,1,2.90,Maaßenstraße 11,berlin,52.4977002,13.3547303,"52.4977002,13.3547303",https://wolt.com/en/deu/berlin/restaurant/taste-of-happiness,wolt
Ohanami Sushi & More,2,2.90,Martin-Luther-Straße 47,berlin,52.492746,13.3454634,"52.492746,13.3454634",https://wolt.com/en/deu/berlin/restaurant/ohanami-sushi-more,wolt
OToTO,1,2.90,Grunewaldstraße 39,berlin,52.489359354274534,13.344606633175745,"52.489359354274534,13.344606633175745",https://wolt.com/en/deu/berlin/restaurant/ototo,wolt
Sushi Yoshi,2,2.90,Westfälische Str. 46,berlin,52.4968632,13.2925316,"52.4968632,13.2925316",https://wolt.com/en/deu/berlin/restaurant/sushi-yoshi,wolt
Soli'Snacks,1,2.90,Fehrbelliner Platz,berlin,52.4911414,13.3149045,"52.4911414,13.3149045",https://wolt.com/en/deu/berlin/restaurant/solisnacks,wolt
Pho 2T,2,2.90,Blissestraße 20A,berlin,52.4844409,13.3198827,"52.4844409,13.3198827",https://wolt.com/en/deu/berlin/restaurant/pho-2t,wolt
Prometeo Pizzeria und Restaurant,2,2.90,Goebenstr. 3,berlin,52.49392,13.3621168,"52.49392,13.3621168",https://wolt.com/en/deu/berlin/restaurant/prometeo-pizzeria-und-restaurant,wolt
Ông Cát,2,2.90,Meininger Straße 7,berlin,52.48581,13.3456002,"52.48581,13.3456002",https://wolt.com/en/deu/berlin/restaurant/ong-cat,wolt
LuuKhanh,2,2.90,Grunewaldstraße 35,berlin,52.48933479999999,13.3463161,"52.48933479999999,13.3463161",https://wolt.com/en/deu/berlin/restaurant/luu-khanh,wolt
Ban Vegan,2,2.90,Eisenacher Strasse 54,berlin,52.4864472,13.3504507,"52.4864472,13.3504507",https://wolt.com/en/deu/berlin/restaurant/ban-vegan,wolt
Amrit Schoeneberg,2,2.90,Winterfeldtstraße 40,berlin,52.497241,13.3549351,"52.497241,13.3549351",https://wolt.com/en/deu/berlin/restaurant/amrit-schoeneberg,wolt
Mamas Banh Schoeneberg,2,2.90,Grunewaldstraße 81,berlin,52.4897651,13.354391,"52.4897651,13.354391",https://wolt.com/en/deu/berlin/restaurant/mamas-banh-schoeneberg,wolt
Yogi Haus Schoeneberg,2,2.90,Belziger Str. 42,berlin,52.48631,13.35055,"52.48631,13.35055",https://wolt.com/en/deu/berlin/restaurant/yogi-haus-schoeneberg,wolt
Anh Ba Restaurant West,2,2.90,Nassauische Str. 36,berlin,52.4873589,13.3263076,"52.4873589,13.3263076",https://wolt.com/en/deu/berlin/restaurant/anh-ba-restaurant-west,wolt
Ho Lo Indochina Restaurant,2,2.90,Schwäbische Str. 16,berlin,52.4902398,13.3522627,"52.4902398,13.3522627",https://wolt.com/en/deu/berlin/restaurant/ho-lo,wolt
Mangia e Bevi,2,2.90,Wartburgstr. 8,berlin,52.48741450000001,13.3493499,"52.48741450000001,13.3493499",https://wolt.com/en/deu/berlin/restaurant/mangia-e-bevi,wolt
Kofteci Fresh Food,2,2.90,Potsdamer Str. 168,berlin,52.495225204387474,13.360775830686961,"52.495225204387474,13.360775830686961",https://wolt.com/en/deu/berlin/restaurant/kofteci-fresh-food,wolt
Kin Za - Schoeneberg,2,2.90,Eisenacherstr. 79,berlin,52.48872679999999,13.3495696,"52.48872679999999,13.3495696",https://wolt.com/en/deu/berlin/restaurant/kin-za-schoeneberg,wolt
Maharaja,2,2.90,Goltzstraße 20,berlin,52.4939386,13.3540524,"52.4939386,13.3540524",https://wolt.com/en/deu/berlin/restaurant/maharajaschoeneberg,wolt
Stay Healthy,2,2.90,Berliner Straße 136,berlin,52.4862747,13.3231418,"52.4862747,13.3231418",https://wolt.com/en/deu/berlin/restaurant/stay-healthy,wolt
Mr. Liu,2,2.90,Bundesallee 45,berlin,52.48586,13.33049,"52.48586,13.33049",https://wolt.com/en/deu/berlin/restaurant/mr-liu,wolt
Miu Sushi,2,2.90, Eisenacher Str. 80,berlin,52.48890437260665,13.34941405548089,"52.48890437260665,13.34941405548089",https://wolt.com/en/deu/berlin/restaurant/miu-sushi,wolt
Meyan Berlin,2,2.90,Goltzstraße 36,berlin,52.4936282,13.3534842,"52.4936282,13.3534842",https://wolt.com/en/deu/berlin/restaurant/meyan-berlin,wolt
Veganaa,2,2.90,Grunewaldstraße 88,berlin,52.4898524,13.3564627,"52.4898524,13.3564627",https://wolt.com/en/deu/berlin/restaurant/veganaa,wolt
Esmeraldas Inka Cafe,2,2.90,Belziger Str. 44,berlin,52.48619299346699,13.350380764417118,"52.48619299346699,13.350380764417118",https://wolt.com/en/deu/berlin/restaurant/esmeraldas-inka-cafe,wolt
Pasta Mia,2,2.90,Goebenstraße 3,berlin,52.49392,13.3621168,"52.49392,13.3621168",https://wolt.com/en/deu/berlin/restaurant/pasta-mia-berlin,wolt
Cafe Remvi,2,2.90,Güntzelstraße 10,berlin,52.49091464619899,13.332175545564015,"52.49091464619899,13.332175545564015",https://wolt.com/en/deu/berlin/restaurant/cafe-remvi,wolt
Kitchen Grill,2,2.90,This is a virtual venue,berlin,52.49392,13.3621168,"52.49392,13.3621168",https://wolt.com/en/deu/berlin/restaurant/kitchen-grill,wolt
DECOrestaurant,2,2.90,Gasteiner Straße 11,berlin,52.48782689999999,13.3215387,"52.48782689999999,13.3215387",https://wolt.com/en/deu/berlin/restaurant/decorestaurant,wolt
Dos,2,2.90,Kurfürstendamm 129B,berlin,52.496540243378156,13.291270170130767,"52.496540243378156,13.291270170130767",https://wolt.com/en/deu/berlin/restaurant/dos,wolt
Hasir Schoeneberg,3,2.90,Maaßenstraße 10,berlin,52.4976581,13.3538268,"52.4976581,13.3538268",https://wolt.com/en/deu/berlin/restaurant/hasir-schoeneberg,wolt
Sushi Miyabi Wilmersdorf,2,2.90,Berliner Straße 29,berlin,52.48667884041169,13.32433136713322,"52.48667884041169,13.32433136713322",https://wolt.com/en/deu/berlin/restaurant/sushi-miyabi-wilmersdorf,wolt
Taverna Notos,3,2.90,Vorbergstraße 10,berlin,52.489174,13.3543455,"52.489174,13.3543455",https://wolt.com/en/deu/berlin/restaurant/taverna-notos,wolt
Yes Pizza | Friedenau,1,2.90,This is a virtual venue,berlin,52.4770969,13.3289417,"52.4770969,13.3289417",https://wolt.com/en/deu/berlin/restaurant/yes-pizza-friedenau,wolt
Shawarma One,1,2.90,Hauptstraße 113-115,berlin,52.482000861892494,13.348992921475283,"52.482000861892494,13.348992921475283",https://wolt.com/en/deu/berlin/restaurant/shawarma-one,wolt
One Dio Pizza,1,2.90,This is a virtual venue,berlin,52.4770969,13.3289417,"52.4770969,13.3289417",https://wolt.com/en/deu/berlin/restaurant/one-dio-pizza,wolt
Stella Di Mare,2,0.00,Kundrystraße 6,berlin,52.4745809,13.3290007,"52.4745809,13.3290007",https://wolt.com/en/deu/berlin/restaurant/stella-di-mare,wolt
doppelt Käse,1,2.90,Laubacher Straße 11 ,berlin,52.470692157717075,13.320248576742676,"52.470692157717075,13.320248576742676",https://wolt.com/en/deu/berlin/restaurant/doppelt-kse,wolt
Aftab Station West Persian Saffron Rice Bowl,1,2.90,Mecklenburgische Str. 89,berlin,52.4823026,13.3180609,"52.4823026,13.3180609",https://wolt.com/en/deu/berlin/restaurant/aftab-station-west-persian-saffron-rice-bowl,wolt
Hanoi Grün,1,2.90,Bundesallee 71,berlin,52.47490999999999,13.32799,"52.47490999999999,13.32799",https://wolt.com/en/deu/berlin/restaurant/hanoi-gruen,wolt
Alcatraz,2,2.90,"Bundesplatz 6,",berlin,52.4789381,13.327595,"52.4789381,13.327595",https://wolt.com/en/deu/berlin/restaurant/alcatraz,wolt
Restaurant Medusa,2,2.90,"Perelsplatz 10,",berlin,52.47524259999999,13.3331333,"52.47524259999999,13.3331333",https://wolt.com/en/deu/berlin/restaurant/restaurant-medusa,wolt
Dalbhat,2,2.90,Mainzer Str. 8,berlin,52.4797233,13.3249942,"52.4797233,13.3249942",https://wolt.com/en/deu/berlin/restaurant/dalbhat,wolt
MANA Schoeneberg,2,2.90,Belzigerstraße 34,berlin,52.48684,13.352382,"52.48684,13.352382",https://wolt.com/en/deu/berlin/restaurant/mana,wolt
Mika Sushi,2,2.90,Fehlerstraße 1,berlin,52.4768098,13.3262496,"52.4768098,13.3262496",https://wolt.com/en/deu/berlin/restaurant/mika-sushi,wolt
Yak & Yeti,2,2.90,Görresstrasse 29,berlin,52.4751339,13.3244724,"52.4751339,13.3244724",https://wolt.com/en/deu/berlin/restaurant/yak-yeti-berlin,wolt
Latin Bowl,2,2.90,This is a virtual venue,berlin,52.4789381,13.327595,"52.4789381,13.327595",https://wolt.com/en/deu/berlin/restaurant/latin-bowl,wolt
Bahar Oriental Food,2,2.90,Hauptstraße 112,berlin,52.48147225810182,13.348321221268224,"52.48147225810182,13.348321221268224",https://wolt.com/en/deu/berlin/restaurant/bahar-oriental-food,wolt
Mezban,2,2.90,Eisenacher Str. 59,berlin,52.485112,13.3520983,"52.485112,13.3520983",https://wolt.com/en/deu/berlin/restaurant/mezban,wolt
Sagar,2,2.90,Prinzregentenstraße 53,berlin,52.47908,13.33318,"52.47908,13.33318",https://wolt.com/en/deu/berlin/restaurant/sagar,wolt
Kumari Nepalesisches Restaurant,2,2.90,Ahrweiler Straße 31,berlin,52.47316,13.31753,"52.47316,13.31753",https://wolt.com/en/deu/berlin/restaurant/kumari-nepalesisches-restaurant,wolt
Parkcafé Pusteblume,2,2.90,Durlacher Straße 2,berlin,52.48022599999999,13.3364532,"52.48022599999999,13.3364532",https://wolt.com/en/deu/berlin/restaurant/parkcaf-pusteblume,wolt
Tandoori Nächte,2,2.90,Bornimer strasse 4,berlin,52.4962467,13.2858841,"52.4962467,13.2858841",https://wolt.com/en/deu/berlin/restaurant/tandoori-berlin,wolt
Carlos Tapas Bar,2,2.90,Eisenacher Str. 69,berlin,52.4862102,13.3515818,"52.4862102,13.3515818",https://wolt.com/en/deu/berlin/restaurant/carlos-tapas-bar,wolt
Papa Grill by Raed,2,2.90,Feurigstraße 39,berlin,52.4821203,13.3500325,"52.4821203,13.3500325",https://wolt.com/en/deu/berlin/restaurant/papa-grill-by-raed,wolt
Atlantik Fischrestaurant,3,2.90,Martin-Luther-Str. 134,berlin,52.47934,13.34458,"52.47934,13.34458",https://wolt.com/en/deu/berlin/restaurant/atlantik-fischrestaurant,wolt
Sahara Hauptstraße,1,2.90,Hauptstraße 159,berlin,52.4898136,13.3602157,"52.4898136,13.3602157",https://wolt.com/en/deu/berlin/restaurant/sahara-hauptstrasse,wolt
Crispys Schoeneberg,1,2.90,Hauptstraße 149,berlin,52.487888,13.3583794,"52.487888,13.3583794",https://wolt.com/en/deu/berlin/restaurant/crispys-schoeneberg,wolt
Goodies Schoeneberg,1,2.90,Akazienstraße 28,berlin,52.4867146,13.3550612,"52.4867146,13.3550612",https://wolt.com/en/deu/berlin/restaurant/goodies-schoeneberg,wolt
Apna Virsa,1,2.90,Gustav-Müller-Straße 1,berlin,52.48540649037087,13.362374292884844,"52.48540649037087,13.362374292884844",https://wolt.com/en/deu/berlin/restaurant/apna-virsa,wolt
La Rosa,1,0.00,Hauptstraße 26,berlin,52.4856159,13.3550836,"52.4856159,13.3550836",https://wolt.com/en/deu/berlin/restaurant/la-rosa-ber,wolt
Zam Zam,1,2.90,Hauptstr. 15,berlin,52.4876472,13.3573262,"52.4876472,13.3573262",https://wolt.com/en/deu/berlin/restaurant/zam-zam,wolt
Daddy's Bowls,1,2.90,Kolonnenstraße 50,berlin,52.48569666212721,13.362869003112241,"52.48569666212721,13.362869003112241",https://wolt.com/en/deu/berlin/restaurant/daddys-bowls,wolt
Malafemmena Schöneberg,2,2.90,Hauptstrasse 85,berlin,52.4736382,13.3382575,"52.4736382,13.3382575",https://wolt.com/en/deu/berlin/restaurant/malafemmena-schoeneberg,wolt
Saigon Alley,2,2.90,Leberstraße 6 ,berlin,52.4854435,13.3612251,"52.4854435,13.3612251",https://wolt.com/en/deu/berlin/restaurant/saigon-alley,wolt
Gokan Berlin,2,2.90,Leberstraße 9,berlin,52.4851706,13.361755,"52.4851706,13.361755",https://wolt.com/en/deu/berlin/restaurant/gokan-berlin,wolt
Olio Sale Pepe,2,2.90,Willmanndamm 15,berlin,52.49026761205811,13.36180934669719,"52.49026761205811,13.36180934669719",https://wolt.com/en/deu/berlin/restaurant/olio-sale-pepe,wolt
Da Dante Pizzeria,2,2.90,Hauptstraße 14,berlin,52.48779498378309,13.357496532622385,"52.48779498378309,13.357496532622385",https://wolt.com/en/deu/berlin/restaurant/da-dante-pizzeria,wolt
Royal Donuts Schoeneberg,2,2.90,Hauptstraße 20,berlin,52.4865523,13.3563353,"52.4865523,13.3563353",https://wolt.com/en/deu/berlin/restaurant/royal-donuts-schoeneberg,wolt
Mela Restaurant,2,2.90,Crellestraße 46,berlin,52.48725959999999,13.3583119,"52.48725959999999,13.3583119",https://wolt.com/en/deu/berlin/restaurant/mela-restaurant,wolt
Bunter Panda Tee,2,2.90,Hauptstraße 136,berlin,52.48506459999999,13.3547308,"52.48506459999999,13.3547308",https://wolt.com/en/deu/berlin/restaurant/bunter-panda-tee,wolt
Umami Kreuzberg,2,2.90,Bergmannstraße 97,berlin,52.4896754,13.3910197,"52.4896754,13.3910197",https://wolt.com/en/deu/berlin/restaurant/umami-kreuzberg,wolt
Espresso House Potsdamer Platz,1,1.90,Potsdamer Platz 10,berlin,52.5082174,13.3769992,"52.5082174,13.3769992",https://wolt.com/en/deu/berlin/restaurant/espresso-house-potsdamer-platz,wolt
Dunkin' Donuts Potsdamer Platz,2,1.90,Potsdamer Straße 2,berlin,52.50949689999999,13.3731007,"52.50949689999999,13.3731007",https://wolt.com/en/deu/berlin/restaurant/dunkin-donuts-potsdamer-platz,wolt
Huong Que - Bergmannkiez,2,2.90,Bergmannstraße 96,berlin,52.48964553660669,13.39126814662597,"52.48964553660669,13.39126814662597",https://wolt.com/en/deu/berlin/restaurant/huong-que-bergmannkiez,wolt
Piccola Romantica,1,2.90,Bergmannstraße 19,berlin,52.489138641565376,13.392535352862216,"52.489138641565376,13.392535352862216",https://wolt.com/en/deu/berlin/restaurant/piccola-romantica,wolt
Burger Time,1,2.90,Kolonnenstr. 27,berlin,52.48492,13.36628,"52.48492,13.36628",https://wolt.com/en/deu/berlin/restaurant/burger-time-berlin,wolt
dean&david Potsdamer Platz,2,1.90,Potsdamer Platz 8,berlin,52.50895057981979,13.37713306296172,"52.50895057981979,13.37713306296172",https://wolt.com/en/deu/berlin/restaurant/deandavid-potsdamer-platz,wolt
Burgers Berlin,2,2.90,Goltzstraße 33,berlin,52.4942687,13.3535825,"52.4942687,13.3535825",https://wolt.com/en/deu/berlin/restaurant/burgers-berlin,wolt
Berlin Burrito Company Schoeneberg,2,2.90,Pallasstraße 21,berlin,52.4945335,13.3543232,"52.4945335,13.3543232",https://wolt.com/en/deu/berlin/restaurant/berlin-burrito-company-schoeneberg,wolt
Hako Ramen Kreuzberg,2,2.90,Bergmannstraße 11,berlin,52.4893769,13.390305,"52.4893769,13.390305",https://wolt.com/en/deu/berlin/restaurant/hako-ramen,wolt
MA'LOA Poke Bowl Zimmerstr.,2,2.90,Zimmerstraße 68,berlin,52.5080188,13.3931641,"52.5080188,13.3931641",https://wolt.com/en/deu/berlin/restaurant/maloa-zimmerstr,wolt
Chupenga - Burritos & Salads Charlottenstrasse,1,2.90,Charlottenstraße 4,berlin,52.50657469999999,13.3934657,"52.50657469999999,13.3934657",https://wolt.com/en/deu/berlin/restaurant/chupenga-burritos-salads-charlottenstrasse,wolt
Little Green Rabbit Friedrichstr.,2,2.90,Friedrichstraße 200,berlin,52.508735620492025,13.389358187697216,"52.508735620492025,13.389358187697216",https://wolt.com/en/deu/berlin/restaurant/little-green-rabbit-friedrichstr,wolt
Good Morning Vietnam - Vegan,2,2.90,Bergmannstr. 102,berlin,52.4899666,13.3894178,"52.4899666,13.3894178",https://wolt.com/en/deu/berlin/restaurant/good-morning-vietnam-vegan,wolt
Swera,2,2.90,Bergmanstrasse 103,berlin,52.4899929,13.3891891,"52.4899929,13.3891891",https://wolt.com/en/deu/berlin/restaurant/swera,wolt
Jayden,2,2.90,Manfred-von-Richthofen-Straße 6,berlin,52.4842452,13.3840319,"52.4842452,13.3840319",https://wolt.com/en/deu/berlin/restaurant/jayden,wolt
Trattoria Pizzeria LuNa,2,2.90,Gotenstraße 18,berlin,52.48116719999999,13.3600407,"52.48116719999999,13.3600407",https://wolt.com/en/deu/berlin/restaurant/trattoria-pizzeria-luna,wolt
InCibus,2,2.90,Monumentenstrasse 26,berlin,52.487961,13.3751469,"52.487961,13.3751469",https://wolt.com/en/deu/berlin/restaurant/incibus,wolt
