,restaurant_name,avg_review_score,reviews,type_of_cuisine,address,street,zip_code,city_name,coordinates,latitude,longitude,database,opening_hours
141,CHICKEN POW ! Mitte,8.2,,fastfood,"This is a virtual venue, 10179.0, Berlin",This is a virtual venue,10179.0,Berlin,"52.5115059,13.4169483",52.5115059,13.4169483,wolt,
142,Quy Nguyen Vegan Living ,8.8,,asian,"Oranienburger Str. 7, 10178.0, Berlin",Oranienburger Str. 7,10178.0,Berlin,"52.52374380000001,13.4004558",52.52374380000001,13.4004558,wolt,
143,Besh,8.8,,vegetarian or vegan,"Brückenstraße 15, 10179.0, Berlin",Brückenstraße 15,10179.0,Berlin,"52.511594911272894,13.416638899619755",52.511594911272894,13.416638899619755,wolt,
144,Food Brother Mitte,8.0,,middle eastern,"Rosenthaler Straße 67, 10119.0, Berlin",Rosenthaler Straße 67,10119.0,Berlin,"52.52856269999999,13.402465",52.52856269999999,13.402465,wolt,
145,HaiCoffee,8.6,,asian,"Wallstraße 2, 10179.0, Berlin",Wallstraße 2,10179.0,Berlin,"52.5111832,13.4036668",52.5111832,13.4036668,wolt,
146,momos - organic veggie dumplings,8.6,,vegetarian or vegan,"Chausseestr.2 , 10115.0, Berlin",Chausseestr.2 ,10115.0,Berlin,"52.52756239232951,13.3870843374352",52.52756239232951,13.3870843374352,wolt,
147,Biogoods Cafe,8.6,,breakfast/dessert,"Kastanienallee 101, 10435.0, Berlin",Kastanienallee 101,10435.0,Berlin,"52.53968601713253,13.411170568800374",52.53968601713253,13.411170568800374,wolt,
148,Royals & Rice,8.8,,asian,"Torstraße 164, 10115.0, Berlin",Torstraße 164,10115.0,Berlin,"52.5288602,13.3959879",52.5288602,13.3959879,wolt,
149,Il Cantuccio Berlino,9.2,,generic,"Wörther Str. 24, 10405.0, Berlin",Wörther Str. 24,10405.0,Berlin,"52.5355087,13.4215384",52.5355087,13.4215384,wolt,
150,Mogg,9.0,,generic,"Auguststr. 11- 13, 10117.0, Berlin",Auguststr. 11- 13,10117.0,Berlin,"52.5264862,13.3944418",52.5264862,13.3944418,wolt,
151,Bergmann Burger by BeefMan,8.4,,american,"Bergmannstraße 112, 10961.0, Berlin",Bergmannstraße 112,10961.0,Berlin,"52.4902266,13.3873411",52.4902266,13.3873411,wolt,
152,Salsabil 2 Prenzlauer Berg,7.8,,middle eastern,"Wörther Str 16, 10405.0, Berlin",Wörther Str 16,10405.0,Berlin,"52.536147371418735,13.4194759926894",52.536147371418735,13.4194759926894,wolt,
153,Hasir Burger Kreuzberg,8.2,,american,"Adalbertstraße 91, 10999.0, Berlin",Adalbertstraße 91,10999.0,Berlin,"52.5011783,13.4189707",52.5011783,13.4189707,wolt,
154,The Everest Restaurant,8.0,,middle eastern,"Turmstraße 17, 10559.0, Berlin",Turmstraße 17,10559.0,Berlin,"52.5264636,13.3493792",52.5264636,13.3493792,wolt,
155,Wonder Waffel Kreuzberg,8.2,,breakfast/dessert,"Adalbertstraße 88, 10997.0, Berlin",Adalbertstraße 88,10997.0,Berlin,"52.5017233,13.41937420000002",52.5017233,13.41937420000002,wolt,
156,Sesam,8.4,,middle eastern,"Gneisenaustraße 22, 10961.0, Berlin",Gneisenaustraße 22,10961.0,Berlin,"52.49134181590573,13.394003163770815",52.49134181590573,13.394003163770815,wolt,
157,Pizza Noi,,,italian,"Potsdamer Straße 112, 10785.0, Berlin",Potsdamer Straße 112,10785.0,Berlin,"52.50057444327202,13.363152750293107",52.50057444327202,13.363152750293107,wolt,
158,90°C Bubble Tea & Cafe,9.2,,breakfast/dessert,"Novalisstraße 1, 10115.0, Berlin",Novalisstraße 1,10115.0,Berlin,"52.52780391678912,13.389289793255063",52.52780391678912,13.389289793255063,wolt,
159,Asia Gondel,8.8,,asian,"Brückenstr 1-b, 10179.0, Berlin",Brückenstr 1-b,10179.0,Berlin,"52.5116365,13.4171036",52.5116365,13.4171036,wolt,
160,Habba Habba,9.0,,middle eastern,"Kastanienallee 15, 10435.0, Berlin",Kastanienallee 15,10435.0,Berlin,"52.53884337447212,13.409717444178945",52.53884337447212,13.409717444178945,wolt,
161,Cult Burger,8.4,,american,"Kastanienallee 48, 10119.0, Berlin",Kastanienallee 48,10119.0,Berlin,"52.53482851866689,13.40565636967898",52.53482851866689,13.40565636967898,wolt,
162,Burger City - Potsdamer Straße,,,american,"Potsdamer Straße 129, 10783.0, Berlin",Potsdamer Straße 129,10783.0,Berlin,"52.4973097,13.3625665",52.4973097,13.3625665,wolt,
163,WILD & RAW,8.6,,healthy,"Weinbergsweg 5, 10119.0, Berlin",Weinbergsweg 5,10119.0,Berlin,"52.5307281,13.402446",52.5307281,13.402446,wolt,
164,FECHTNER Berlin,8.8,,european,"Torstraße 114, 10119.0, Berlin",Torstraße 114,10119.0,Berlin,"52.529583,13.4025829",52.529583,13.4025829,wolt,
165,Huong Que - Mitte,9.0,,asian,"Weinbergsweg 27, 10119.0, Berlin",Weinbergsweg 27,10119.0,Berlin,"52.53032327108959,13.401492579761",52.53032327108959,13.401492579761,wolt,
166,Jigi Poke Mitte,8.8,,poke,"Rosenthaler 69, 10119.0, Berlin",Rosenthaler 69,10119.0,Berlin,"52.52875640803166,13.402202582625035",52.52875640803166,13.402202582625035,wolt,
167,Saravanaa Bhavan Berlin,8.6,,middle eastern,"Potsdamer Platz 5, 10785.0, Berlin",Potsdamer Platz 5,10785.0,Berlin,"52.510509,13.3761878",52.510509,13.3761878,wolt,
168,VietBowl Potsdamer Platz,8.6,,asian,"Marlene-Dietrich-Platz 1, 10785.0, Berlin",Marlene-Dietrich-Platz 1,10785.0,Berlin,"52.5070442,13.3720023",52.5070442,13.3720023,wolt,
169,O'Tacos Berlin Spandauer Str.,7.4,,european,"This is a virtual venue, 10178.0, Berlin",This is a virtual venue,10178.0,Berlin,"52.5206084,13.404795",52.5206084,13.404795,wolt,
170,Burger Vision Torstraße,8.4,,american,"Torstraße 128, 10119.0, Berlin",Torstraße 128,10119.0,Berlin,"52.5293856,13.4004516",52.5293856,13.4004516,wolt,
171,Son Kitchen Foodtruck,8.6,,asian,"Varian-Fry-Straße , 10785.0, Berlin",Varian-Fry-Straße ,10785.0,Berlin,"52.5088036,13.3742494",52.5088036,13.3742494,wolt,
172,Vegang Prenzlauerberg,9.2,,vegetarian or vegan,"Oderberger Str. 51-52, 10435.0, Berlin",Oderberger Str. 51-52,10435.0,Berlin,"52.53873088658537,13.408752428603922",52.53873088658537,13.408752428603922,wolt,
173,Berlin Burrito Company Prenzlauer Berg,8.4,,mexican,"Kastanienallee 59, 10119.0, Berlin",Kastanienallee 59,10119.0,Berlin,"52.5337482,13.4052141",52.5337482,13.4052141,wolt,
174,Simela,8.6,,italian,"Koppenplatz 1, 10115.0, Berlin",Koppenplatz 1,10115.0,Berlin,"52.5275297,13.3981443",52.5275297,13.3981443,wolt,
175,Good Morning Vietnam,9.0,,asian,"Alte Schönhauser Str. 60, 10119.0, Berlin",Alte Schönhauser Str. 60,10119.0,Berlin,"52.52839669999999,13.409406",52.52839669999999,13.409406,wolt,
176,Tuans Huette,9.0,,asian,"Dircksenstraße 40, 10178.0, Berlin",Dircksenstraße 40,10178.0,Berlin,"52.523608,13.4069478",52.523608,13.4069478,wolt,
177,Mundo,8.4,,mediterranean,"Zimmerstr. 19, 10969.0, Berlin",Zimmerstr. 19,10969.0,Berlin,"52.5075063,13.3895957",52.5075063,13.3895957,wolt,
178,Pinocchio Berlin,8.0,,european,"Alexanderplatz 2, 10178.0, Berlin",Alexanderplatz 2,10178.0,Berlin,"52.52082559999999,13.4144639",52.52082559999999,13.4144639,wolt,
179,Nihombashi,7.8,,asian,"Weinbergsweg 4, 10119.0, Berlin",Weinbergsweg 4,10119.0,Berlin,"52.5307021,13.4023004",52.5307021,13.4023004,wolt,
180,BURGERS BURGERS Mitte,8.6,,american,"Brückenstraße 1A, 10179.0, Berlin",Brückenstraße 1A,10179.0,Berlin,"52.51158751982628,13.416926842325902",52.51158751982628,13.416926842325902,wolt,
181,Pockets,8.6,,mediterranean,"Torstraße 189, 10115.0, Berlin",Torstraße 189,10115.0,Berlin,"52.52842494597571,13.392690086507711",52.52842494597571,13.392690086507711,wolt,
182,Mawal,8.0,,middle eastern,"Oranienstr 30, 10999.0, Berlin",Oranienstr 30,10999.0,Berlin,"52.5015025,13.4190701",52.5015025,13.4190701,wolt,
183,Yogi Moabit,8.6,,middle eastern,"Rathenower Str. 6, 10559.0, Berlin",Rathenower Str. 6,10559.0,Berlin,"52.52500000000001,13.35716",52.52500000000001,13.35716,wolt,
184,Chen Che / Markthalle Pfefferberg,8.6,,asian,"Schönhauser Alle 176, 10119.0, Berlin",Schönhauser Alle 176,10119.0,Berlin,"52.5320408,13.4111114",52.5320408,13.4111114,wolt,
185,MEATBALLERY,,,european,"Elisabeth-Schwarzhaupt-Platz 5, 10115.0, Berlin",Elisabeth-Schwarzhaupt-Platz 5,10115.0,Berlin,"52.5326499,13.3876973",52.5326499,13.3876973,wolt,
186,Indian Village,8.2,,fastfood,"Dircksenstraße 94, 10178.0, Berlin",Dircksenstraße 94,10178.0,Berlin,"52.5181633,13.4153644",52.5181633,13.4153644,wolt,
187,Eat Culture,8.6,,healthy,"Dircksenstraße 2, 10178.0, Berlin",Dircksenstraße 2,10178.0,Berlin,"52.5216144,13.411286",52.5216144,13.411286,wolt,
188,Chef's,8.8,,italian,"Weinbergsweg 5, 10119.0, Berlin",Weinbergsweg 5,10119.0,Berlin,"52.5307281,13.402446",52.5307281,13.402446,wolt,
189,La Santa Lucha Mitte,,,mexican,"Holzmarktstraße 10, 10179.0, Berlin",Holzmarktstraße 10,10179.0,Berlin,"52.5142564,13.4210671",52.5142564,13.4210671,wolt,
190,Tiger Ramen,7.4,,asian,"This is a virtual venue, 10119.0, Berlin",This is a virtual venue,10119.0,Berlin,"52.5307021,13.4023004",52.5307021,13.4023004,wolt,
191,Paulaner Wirtshaus Berlin Potsdamer Platz,8.4,,european,"Alte Potsdamer Str. 1, 10785.0, Berlin",Alte Potsdamer Str. 1,10785.0,Berlin,"52.508671,13.3753261",52.508671,13.3753261,wolt,
192,BrewDog Berlin Mitte,8.0,,bars,"Ackerstraße 29, 10115.0, Berlin",Ackerstraße 29,10115.0,Berlin,"52.532829205434375,13.395768525794836",52.532829205434375,13.395768525794836,wolt,
193,Com Viet Berlin,7.8,,asian,"Münzstraße 3, 10178.0, Berlin",Münzstraße 3,10178.0,Berlin,"52.5239938,13.408986",52.5239938,13.408986,wolt,
194,Com A - Sushi & Asia Grill,8.6,,asian,"Oranienstraße 191, 10999.0, Berlin",Oranienstraße 191,10999.0,Berlin,"52.50026467449638,13.42245835033197",52.50026467449638,13.42245835033197,wolt,
195,Bao Burger by District Mot,7.6,,asian,"This is a virtual venue, 10119.0, Berlin",This is a virtual venue,10119.0,Berlin,"52.527961,13.4030479",52.527961,13.4030479,wolt,
196,Amrit Mitte,8.4,,middle eastern,"Oranienburger Straße 45, 10117.0, Berlin",Oranienburger Straße 45,10117.0,Berlin,"52.525917599997776,13.389576901189136",52.525917599997776,13.389576901189136,wolt,
197,Thai Huong Snack,7.8,,asian,"Heinrich-Heine-Platz 12, 10179.0, Berlin",Heinrich-Heine-Platz 12,10179.0,Berlin,"52.5060648,13.4162217",52.5060648,13.4162217,wolt,
198,Daily Warteg,9.2,,generic,"Döberitzer Straße 1, 10557.0, Berlin",Döberitzer Straße 1,10557.0,Berlin,"52.5296621,13.3684618",52.5296621,13.3684618,wolt,
199,smartdeli - sushi & more,8.8,,asian,"Novalisstr. 2, 10115.0, Berlin",Novalisstr. 2,10115.0,Berlin,"52.52817,13.3891001",52.52817,13.3891001,wolt,
200,Le Bon Coin,7.0,,european,"Kollwitzstraße 42, 10405.0, Berlin",Kollwitzstraße 42,10405.0,Berlin,"52.53402315849322,13.415826102446214",52.53402315849322,13.415826102446214,wolt,
201,Swera,8.8,,middle eastern,"Bergmanstrasse 103, 10961.0, Berlin",Bergmanstrasse 103,10961.0,Berlin,"52.4899929,13.3891891",52.4899929,13.3891891,wolt,
202,Bar Internazionale,8.2,,european,"Rosa-Luxemburg-Str. 31, 10178.0,  Berlin",Rosa-Luxemburg-Str. 31,10178.0, Berlin,"52.52628499999999,13.4109594",52.52628499999999,13.4109594,wolt,
203,Aiko Sushi,8.4,,asian,"Brunnenstraße 193, 10119.0, Berlin",Brunnenstraße 193,10119.0,Berlin,"52.53053882332101,13.400382578829037",52.53053882332101,13.400382578829037,wolt,
204,Hans im Glück Berlin Hauptbahnhof,8.2,,american,"Europaplatz 1, 10557.0, Berlin",Europaplatz 1,10557.0,Berlin,"52.5254009639078,13.369513069171637",52.5254009639078,13.369513069171637,wolt,
205,pao pao Modern Tea,9.2,,breakfast/dessert,"Rosenthaler Str. 66, 10119.0, Berlin",Rosenthaler Str. 66,10119.0,Berlin,"52.5284291,13.40252",52.5284291,13.40252,wolt,
206,Viet Street - Sushi Bar,8.8,,asian,"Dirckenstr. 93, 10178.0, Berlin",Dirckenstr. 93,10178.0,Berlin,"52.5180296,13.4154194",52.5180296,13.4154194,wolt,
207,Tasty India,8.2,,middle eastern,"Metzer 21, 10405.0, Berlin",Metzer 21,10405.0,Berlin,"52.5305501,13.4183242",52.5305501,13.4183242,wolt,
208,Wrapublic Mitte,8.8,,steak,"Torstraße 118, 10119.0, Berlin",Torstraße 118,10119.0,Berlin,"52.5295128,13.4021367",52.5295128,13.4021367,wolt,
209,Sehraya,,,middle eastern,"Großbeerenstraße 79, 10963.0,  Berlin",Großbeerenstraße 79,10963.0, Berlin,"52.49717729999999,13.38493329999999",52.49717729999999,13.38493329999999,wolt,
210,Hempvizer Cafe,,,cafes,"Brunnenstraße 35, 10115.0, Berlin",Brunnenstraße 35,10115.0,Berlin,"52.5356883,13.3980538",52.5356883,13.3980538,wolt,
211,Burger World ,8.4,,american,"Oderberger Str. 16, 10435.0, Berlin",Oderberger Str. 16,10435.0,Berlin,"52.5393494,13.4082694",52.5393494,13.4082694,wolt,
212,Aloha Poke Berlin,,,poke,"Washingtonplatz 3, 10557.0, Berlin",Washingtonplatz 3,10557.0,Berlin,"52.523606500000014,13.369197899999994",52.523606500000014,13.369197899999994,wolt,
213,Mangiare and Go,9.2,,european,"Rykestraße 11, 10405.0, Berlin",Rykestraße 11,10405.0,Berlin,"52.5362018,13.4206822",52.5362018,13.4206822,wolt,
214,Babel,8.8,,middle eastern,"Kastanienallee 33, 10435.0, Berlin",Kastanienallee 33,10435.0,Berlin,"52.5367296,13.407461",52.5367296,13.407461,wolt,
215,KAIMUG - Foodfactory Cube,8.2,,asian,"Washingtonpl. 3, 10557.0, Berlin",Washingtonpl. 3,10557.0,Berlin,"52.52366857353486,13.369385654631834",52.52366857353486,13.369385654631834,wolt,
216,Happy Buddha,7.4,,middle eastern,"Schlegel Straße 22, 10115.0, Berlin",Schlegel Straße 22,10115.0,Berlin,"52.53034265713895,13.38685159671559",52.53034265713895,13.38685159671559,wolt,
217,Babami,8.2,,asian,"Zimmerstraße 23, 10969.0, Berlin",Zimmerstraße 23,10969.0,Berlin,"52.5075736,13.3914197",52.5075736,13.3914197,wolt,
218,Aki Tatsu Sushi & More Adalbertstr.,8.6,,asian,"Adalbertstraße 90, 10997.0, Berlin",Adalbertstraße 90,10997.0,Berlin,"52.5015631,13.4192157",52.5015631,13.4192157,wolt,
219,Saiko Sushi,8.6,,asian,"Yorckstraße 77, 10965.0, Berlin",Yorckstraße 77,10965.0,Berlin,"52.4929841,13.3825385",52.4929841,13.3825385,wolt,
220,Sushi Cube,,,asian,"Zossener Str. 18,, 1096.0,   Berlin","Zossener Str. 18,",1096.0,  Berlin,"52.4908346,13.3939191",52.4908346,13.3939191,wolt,
221,BURGER KING® Potsdamer Straße,6.8,,american,"Potsdamer Straße 114, 10785.0, Berlin",Potsdamer Straße 114,10785.0,Berlin,"52.5005422,13.3626743",52.5005422,13.3626743,wolt,
222,Hoa Nam,8.2,,asian,"Wilsnacker Str. 22, 10559.0, Berlin",Wilsnacker Str. 22,10559.0,Berlin,"52.5291219,13.3515039",52.5291219,13.3515039,wolt,
223,Nusantara,8.8,,generic,"Turmstraße 18, 10559.0, Berlin",Turmstraße 18,10559.0,Berlin,"52.52644970000001,13.3491307",52.52644970000001,13.3491307,wolt,
224,The Flying Monkey,8.4,,asian,"Kastanienallee 15, 10435.0, Berlin",Kastanienallee 15,10435.0,Berlin,"52.538803000846045,13.40969825554577",52.538803000846045,13.40969825554577,wolt,
225,Planet Bowl,8.8,,poke,"Adalbertstraße 7, 10999.0, Berlin",Adalbertstraße 7,10999.0,Berlin,"52.5004761,13.4189519",52.5004761,13.4189519,wolt,
226,Poco Loco Prenzlauer Berg,7.8,,mexican,"Oderberger Str. 51-52, 10435.0, Berlin",Oderberger Str. 51-52,10435.0,Berlin,"52.53871128452917,13.408846277021045",52.53871128452917,13.408846277021045,wolt,
227,Ristorante Trattoria Vesuvio,8.2,,european,"Strausberger Pl. 8, 10243.0, Berlin",Strausberger Pl. 8,10243.0,Berlin,"52.51902636552151,13.429561362562596",52.51902636552151,13.429561362562596,wolt,
228,Izmir Koeftecisi,9.0,,snacks,"Reichenberger Str. 10, 10999.0, Berlin",Reichenberger Str. 10,10999.0,Berlin,"52.4994251,13.4166479",52.4994251,13.4166479,wolt,
229,Falafel Sababa,9.0,,middle eastern,"Kastanienallee 50, 10119.0, Berlin",Kastanienallee 50,10119.0,Berlin,"52.533927902035074,13.404771546033777",52.533927902035074,13.404771546033777,wolt,
230,PUFFLE BEES,9.2,,breakfast/dessert,"Brunnenstraße 165, 10119.0, Berlin",Brunnenstraße 165,10119.0,Berlin,"52.533995,13.3980013",52.533995,13.3980013,wolt,
231,Lovely,8.6,,middle eastern,"Immanuelkirchstr 29a, 10405.0, Berlin",Immanuelkirchstr 29a,10405.0,Berlin,"52.53277749999999,13.4237252",52.53277749999999,13.4237252,wolt,
232,OM Restaurant,,,middle eastern,"Kirchstraße 16, 10557.0,  Berlin",Kirchstraße 16,10557.0, Berlin,"52.52254860007056,13.349016623313084",52.52254860007056,13.349016623313084,wolt,
233,Mix My Bowl,8.6,,poke,"Mehringdamm 72 , 10961.0, Berlin",Mehringdamm 72 ,10961.0,Berlin,"52.4902106,13.3860044",52.4902106,13.3860044,wolt,
234,Bites,8.8,,asian,"Yorckstraße 22, 10965.0, Berlin",Yorckstraße 22,10965.0,Berlin,"52.49291059999999,13.3800294",52.49291059999999,13.3800294,wolt,
235,Hello Charge,8.0,,asian,"Potsdamer Straße 148, 10783.0, Berlin",Potsdamer Straße 148,10783.0,Berlin,"52.49710719999999,13.361379",52.49710719999999,13.361379,wolt,
236,Parlamento Degli Angeli,7.6,,european,"Bergmannstrasse 109, 10961.0, Berlin",Bergmannstrasse 109,10961.0,Berlin,"52.49012440000001,13.3880458",52.49012440000001,13.3880458,wolt,
237,Burgerzimmer X,7.8,,american,"Heinrich-Heine-Straße 36, 10179.0, Berlin",Heinrich-Heine-Straße 36,10179.0,Berlin,"52.5057895,13.4121294",52.5057895,13.4121294,wolt,
238,Basil,8.4,,asian,"Winsstraße 65, 10405.0, Berlin",Winsstraße 65,10405.0,Berlin,"52.5325692,13.4234745",52.5325692,13.4234745,wolt,
239,Neumann's,8.0,,european,"Alt-Moabit 126, 10557.0, Berlin",Alt-Moabit 126,10557.0,Berlin,"52.5230632,13.3583368",52.5230632,13.3583368,wolt,
240,Chaomin,8.8,,healthy,"Prenzlauer Allee 27a, 10405.0, Berlin",Prenzlauer Allee 27a,10405.0,Berlin,"52.5328595,13.4209553",52.5328595,13.4209553,wolt,
241,Grindhouse - Homemade Burgers ,8.4,,american,"Kollwitzstraße 50, 10405.0, Berlin",Kollwitzstraße 50,10405.0,Berlin,"52.5344959,13.4165304",52.5344959,13.4165304,wolt,
242,Vedang - plant burger (Mall of Berlin),9.0,,american,"Leipziger Pl. 12, 10117.0, Berlin",Leipziger Pl. 12,10117.0,Berlin,"52.5102491,13.3799541",52.5102491,13.3799541,wolt,
243,Rises Deliciacies,9.0,,middle eastern,"Veteranenstraße 25, 10119.0, Berlin",Veteranenstraße 25,10119.0,Berlin,"52.53302849816972,13.40014627916736",52.53302849816972,13.40014627916736,wolt,
244,Florya's Burger House,8.6,,american,"Potsdamer Straße 69, 10785.0, Berlin",Potsdamer Straße 69,10785.0,Berlin,"52.503222,13.3662007",52.503222,13.3662007,wolt,
245,Mr. Vertigo,8.4,,breakfast/dessert,"Chausseestraße 17, 10115.0, Berlin",Chausseestraße 17,10115.0,Berlin,"52.5300558,13.3842739",52.5300558,13.3842739,wolt,
246,Nem&More,8.0,,asian,"Brückenstraße 3, 10179.0, Berlin",Brückenstraße 3,10179.0,Berlin,"52.51209410680064,13.417184344174451",52.51209410680064,13.417184344174451,wolt,
247,KOI 56,7.6,,asian,"Kollwitzstraße 56, 10405.0, Berlin",Kollwitzstraße 56,10405.0,Berlin,"52.5350388,13.4169049",52.5350388,13.4169049,wolt,
248,Pizzeria Da Mimmo,7.4,,european,"Büschingstraße 35, 10249.0, Berlin",Büschingstraße 35,10249.0,Berlin,"52.5254221,13.4290269",52.5254221,13.4290269,wolt,
249,Oez Inegoel Koefteci,8.4,,middle eastern,"Potsdamer Straße 146, 10783.0, Berlin",Potsdamer Straße 146,10783.0,Berlin,"52.4973008,13.3613806",52.4973008,13.3613806,wolt,
250, Hofbräu Wirtshaus Berlin,8.4,,european,"Karl-Liebknecht-Str. 30, 10178.0, Berlin",Karl-Liebknecht-Str. 30,10178.0,Berlin,"52.5246416,13.4138208",52.5246416,13.4138208,wolt,
251,Ristorante Marea,7.4,,european,"Leipziger Platz 10, 10117.0, Berlin",Leipziger Platz 10,10117.0,Berlin,"52.50924990669846,13.37970100978669",52.50924990669846,13.37970100978669,wolt,
252,Mon Eatery & Bar,8.6,,vegetarian or vegan,"Oranienplatz 5, 10999.0, Berlin",Oranienplatz 5,10999.0,Berlin,"52.50302174497527,13.415088890877664",52.50302174497527,13.415088890877664,wolt,
253,The F.I.U.T.Y.,9.2,,vegetarian or vegan,"Kastanienallee 62, 10119.0, Berlin",Kastanienallee 62,10119.0,Berlin,"52.5343708,13.4058112",52.5343708,13.4058112,wolt,
254,Delhi 6,8.4,,middle eastern,"Friedrichstraße 237, 10969.0, Berlin",Friedrichstraße 237,10969.0,Berlin,"52.50193897290694,13.391047288360232",52.50193897290694,13.391047288360232,wolt,
255,Vedang - plant burger (P-Berg),7.8,,american,"Kastanienallee 3, 10435.0, Berlin",Kastanienallee 3,10435.0,Berlin,"52.5404095,13.4112174",52.5404095,13.4112174,wolt,
256,Al Contadino Mozzarella Bar & Bottega,9.2,,european,"Auguststraße 34, 10119.0, Berlin",Auguststraße 34,10119.0,Berlin,"52.52764950259383,13.400837996222302",52.52764950259383,13.400837996222302,wolt,
257,Pirouette,8.0,,healthy,"Saarbrücker Str. 17, 10405.0, Berlin",Saarbrücker Str. 17,10405.0,Berlin,"52.5312128,13.4127069",52.5312128,13.4127069,wolt,
258,Vegan Bashi,8.2,,asian,"This is a virtual venue, 10119.0, Berlin",This is a virtual venue,10119.0,Berlin,"52.5307021,13.4023004",52.5307021,13.4023004,wolt,
259,What a treat Kreuzberg,8.8,,breakfast/dessert,"Gneisenaustraße 94, 10961.0, Berlin",Gneisenaustraße 94,10961.0,Berlin,"52.4921043,13.3936627",52.4921043,13.3936627,wolt,
260,cafe camaleon,8.4,,cafes,"Rosenthalerstraße 53, 10178.0, Berlin",Rosenthalerstraße 53,10178.0,Berlin,"52.5258247,13.4038859",52.5258247,13.4038859,wolt,
261,Rosengarten am Engelbecken,9.0,,steak,"Legiendamm 2, 10179.0, Berlin",Legiendamm 2,10179.0,Berlin,"52.5063091,13.4171521",52.5063091,13.4171521,wolt,
262,Rou Vegan,,,vegetarian or vegan,"Brunnenstraße 152, 10115.0,  Berlin",Brunnenstraße 152,10115.0, Berlin,"52.5358944,13.3967998",52.5358944,13.3967998,wolt,
263,Der neue Platzhirsch,,,european,"Granseer Straße 6, 10435.0, Berlin",Granseer Straße 6,10435.0,Berlin,"52.5366387,13.4022051",52.5366387,13.4022051,wolt,
264,Vegian,,,vegetarian or vegan,"This is a virtual venue, 10179.0, Berlin",This is a virtual venue,10179.0,Berlin,"52.5115059,13.4169483",52.5115059,13.4169483,wolt,
