circle_id,kmradius,Unnamed: 0,restaurant_name,avg_review_score,reviews,minimum_order_value,delivery_fee,pricyness,avg_delivery_time,type_of_cuisine,address,street,zip_code,city_name,coordinates,latitude,longitude,database,distance_to_circle_center
27,2,2102,Maharaja,8.2,268.0,10.0,2.99,1045.0,55.0,vegetarian or vegan,"Goltzstraße 20, 10557.0, Berlin",Goltzstraße 20,10557.0,Berlin,"52.4939386,13.3540524",52.4939386,13.3540524,lieferando,1.0310639907497974
27,2,2103,Steinofen Pizzeria,8.8,71.0,10.0,2.99,917.0,55.0,italian,"Goltzstraße 15, 10557.0, Berlin",Goltzstraße 15,10557.0,Berlin,"52.4931327,13.3538677",52.4931327,13.3538677,lieferando,1.1110828283291492
27,2,2104,Cupcakeladen,9.6,93.0,10.0,2.99,3372.0,55.0,breakfast/dessert,"Frankenstraße 15, 10557.0, Berlin",Frankenstraße 15,10557.0,Berlin,"52.4932629,13.3527297",52.4932629,13.3527297,lieferando,1.0746025061758464
27,2,2105,Burgers Berlin,8.4,474.0,10.0,2.99,807.0,55.0,american,"Goltzstraße 33, 10557.0, Berlin",Goltzstraße 33,10557.0,Berlin,"52.4942687,13.3535825",52.4942687,13.3535825,lieferando,0.9854432965492168
27,2,2106,Restaurant Rani,8.4,57.0,10.0,2.99,885.0,55.0,vegetarian or vegan,"Goltzstraße 32, 10557.0, Berlin",Goltzstraße 32,10557.0,Berlin,"52.4945096,13.3537009",52.4945096,13.3537009,lieferando,0.963190847524273
27,2,2107,One And Only,8.2,119.0,10.0,2.99,922.0,60.0,asian,"Goltzstraße 35, 10557.0, Berlin",Goltzstraße 35,10557.0,Berlin,"52.4939376,13.3535379",52.4939376,13.3535379,lieferando,1.0191095037841076
27,2,2108,Sushi Yana,9.4,2588.0,0.0,0.0,972.0,30.0,asian,"Lietzenburger Straße 29, 10559.0, Berlin",Lietzenburger Straße 29,10559.0,Berlin,"52.4989812,13.335613",52.4989812,13.335613,lieferando,0.967855004702906
27,2,2109,Winterfeld,9.2,1395.0,0.0,0.0,1437.0,25.0,italian,"Winterfeldtstr. 58, 10559.0, Berlin",Winterfeldtstr. 58,10559.0,Berlin,"52.496839,13.351307",52.496839,13.351307,lieferando,0.6653389576222968
27,2,2110,Yoko Sushi,9.4,78.0,0.0,0.0,0.0,30.0,asian,"Martin-Luther-Straße 41, 10559.0, Berlin",Martin-Luther-Straße 41,10559.0,Berlin,"52.4936537,13.3458766",52.4936537,13.3458766,lieferando,1.0105030835722093
27,2,2111,Schöne Burger,9.2,1901.0,0.0,0.0,803.0,40.0,american,"Goltzstr. 24, 10559.0, Berlin",Goltzstr. 24,10559.0,Berlin,"52.4968006,13.3534786",52.4968006,13.3534786,lieferando,0.7241619385896982
27,2,2112,Berkis,8.6,5309.0,0.0,0.0,869.0,40.0,mediterranean,"Winterfeldtstraße 45, 10559.0, Berlin",Winterfeldtstraße 45,10559.0,Berlin,"52.497013,13.3536903",52.497013,13.3536903,lieferando,0.7101505136467366
27,2,2113,Spice India,8.8,1391.0,0.0,0.0,1544.0,40.0,vegetarian or vegan,"Uhlandstraße 161, 10559.0, Berlin",Uhlandstraße 161,10559.0,Berlin,"52.4992243,13.3251089",52.4992243,13.3251089,lieferando,1.6375122176715258
27,2,2114,Kreuzburger,9.8,758.0,0.0,0.0,895.0,15.0,american,"Knesebeckstrasse 64/65, 10559.0, Berlin",Knesebeckstrasse 64/65,10559.0,Berlin,"52.5015533,13.3220851",52.5015533,13.3220851,lieferando,1.803231485397601
27,2,2115,Pizzeria Piccolo Taormina,8.8,1174.0,0.0,0.0,1251.0,40.0,italian,"Uhlandstr. 29, 10559.0, Berlin",Uhlandstr. 29,10559.0,Berlin,"52.50132,13.32439",52.50132,13.32439,lieferando,1.6490723232855098
27,2,2116,Boccacelli,9.2,409.0,0.0,0.0,1697.0,50.0,italian,"Winterfeldtstraße 34, 10559.0, Berlin",Winterfeldtstraße 34,10559.0,Berlin,"52.4970885,13.3556649",52.4970885,13.3556649,lieferando,0.7777653923818023
27,2,2117,Berlin Burrito,8.4,1681.0,0.0,0.0,891.0,40.0,mexican,"Pallasstraße 21, 10559.0, Berlin",Pallasstraße 21,10559.0,Berlin,"52.4945335,13.3543232",52.4945335,13.3543232,lieferando,0.9767869308130186
27,2,2118,Call a Pizza,7.6,5006.0,0.0,0.0,1298.0,40.0,italian,"Martin-Luther-Straße 39, 10559.0, Berlin",Martin-Luther-Straße 39,10559.0,Berlin,"52.4938837,13.3459186",52.4938837,13.3459186,lieferando,0.9848195778550841
27,2,2119,Pizza Bleibtreu,8.8,644.0,0.0,0.0,700.0,40.0,italian,"Bleibtreustraße 41, 10559.0, Berlin",Bleibtreustraße 41,10559.0,Berlin,"52.503071,13.3198672",52.503071,13.3198672,lieferando,1.9509219440374919
27,2,2120,Trattoria Gino,7.0,8.0,0.0,0.0,0.0,90.0,italian,"Welserstraße 27, 10559.0, Berlin",Welserstraße 27,10559.0,Berlin,"52.4993922,13.3422107",52.4993922,13.3422107,lieferando,0.5598993177688355
27,2,2121,Nuovo Antica Roma,6.8,218.0,0.0,1.99,1249.0,50.0,italian,"Wittenbergplatz 5-6, 10559.0, Berlin",Wittenbergplatz 5-6,10559.0,Berlin,"52.5017886,13.3438852",52.5017886,13.3438852,lieferando,0.33121754019592675
27,2,2122,W-Der Imbiss 2,8.8,7.0,0.0,1.99,0.0,50.0,indian,"Fuggerstraße 20, 10559.0, Berlin",Fuggerstraße 20,10559.0,Berlin,"52.4991553,13.3448925",52.4991553,13.3448925,lieferando,0.45648732568324296
27,2,2123,7 Dumpling,8.4,11.0,0.0,1.99,0.0,45.0,asian,"Ansbacher Straße 29, 10559.0, Berlin",Ansbacher Straße 29,10559.0,Berlin,"52.500796,13.3417993",52.500796,13.3417993,lieferando,0.5019242473830948
27,2,2124,Meyan Berlin,9.4,63.0,0.0,1.99,0.0,50.0,healthy,"Goltzstraße 36/rechts, 10559.0, Berlin",Goltzstraße 36/rechts,10559.0,Berlin,"52.4937462,13.3535133",52.4937462,13.3535133,lieferando,1.038699305822167
27,2,2125,The Fox Bar,8.0,15.0,0.0,1.99,969.0,50.0,asian,"Knesebeckstraße 67, 10559.0, Berlin",Knesebeckstraße 67,10559.0,Berlin,"52.5026594,13.3223087",52.5026594,13.3223087,lieferando,1.7844021327267938
27,2,2126,Ristorante Paulo Scutarro,8.6,53.0,0.0,1.99,1449.0,45.0,italian,"Kurfürstendamm 51, 10559.0, Berlin",Kurfürstendamm 51,10559.0,Berlin,"52.50185,13.31727",52.50185,13.31727,lieferando,2.1281234731785212
27,2,2127,Wiesenstein,8.2,195.0,0.0,1.99,1560.0,50.0,vegetarian or vegan,"Viktoria-Luise-Platz 12a, 10559.0, Berlin",Viktoria-Luise-Platz 12a,10559.0,Berlin,"52.49554,13.34315",52.49554,13.34315,lieferando,0.8663016556356724
27,2,2128,Restaurant Shayan,8.4,25.0,0.0,1.99,0.0,60.0,middle eastern,"Goltzstraße 23, 10559.0, Berlin",Goltzstraße 23,10559.0,Berlin,"52.4944427,13.3541255",52.4944427,13.3541255,lieferando,0.9808327913376459
27,2,2129,Trattoria Da Luca,7.0,7.0,0.0,1.99,713.0,50.0,italian,"Kurfürstendamm 212, 10559.0, Berlin",Kurfürstendamm 212,10559.0,Berlin,"52.5018668,13.3254556",52.5018668,13.3254556,lieferando,1.5727218595286965
27,2,2131,Baltas Coffee Shop,7.6,8.0,0.0,1.99,0.0,55.0,healthy,"Goltzstraße 17, 10559.0, Berlin",Goltzstraße 17,10559.0,Berlin,"52.4934437,13.3539298",52.4934437,13.3539298,lieferando,1.079796563898989
27,2,2133,L'Osteria,7.0,7.0,15.0,0.0,0.0,70.0,italian,"Savignyplatz 5, 10585.0, Berlin",Savignyplatz 5,10585.0,Berlin,"52.5065871,13.3228914",52.5065871,13.3228914,lieferando,1.8007330313766543
27,2,2145,Restaurant Cafe Grüne Lampe,9.4,344.0,15.0,0.0,1109.0,50.0,healthy,"Uhlandstraße 51, 10585.0, Berlin",Uhlandstraße 51,10585.0,Berlin,"52.4965,13.32373",52.4965,13.32373,lieferando,1.8186434882972302
27,2,2149,Lon Men,8.0,18898.0,20.0,1.0,911.0,30.0,asian,"Bamberger Straße 30, 10585.0, Berlin",Bamberger Straße 30,10585.0,Berlin,"52.4884322,13.3365507",52.4884322,13.3365507,lieferando,1.7741561007474145
27,2,2152,Fresh's,8.6,814.0,9.9,1.9,867.0,25.0,italian,"Akazienstr. 9, 10585.0, Berlin",Akazienstr. 9,10585.0,Berlin,"52.4881993,13.354614",52.4881993,13.354614,lieferando,1.6520919519370032
27,2,2157,Sushi EM,8.6,3202.0,15.0,0.0,1172.0,50.0,asian,"Emser Straße 25, 10585.0, Berlin-Wilmersdorf",Emser Straße 25,10585.0,Berlin-Wilmersdorf,"52.4972417,13.3204219",52.4972417,13.3204219,lieferando,2.002844317096434
27,2,2162,Nu Restaurant,9.2,123.0,20.0,1.5,1284.0,90.0,asian,"Schlüterstraße 55, 10585.0, Berlin",Schlüterstraße 55,10585.0,Berlin,"52.504432,13.3177",52.504432,13.3177,lieferando,2.10736839328964
27,2,2172,1ASUSHI OHSAKE,10.0,1637.0,30.0,0.0,1192.0,30.0,asian,"Uhlandstr. 145, 10585.0, Berlin",Uhlandstr. 145,10585.0,Berlin,"52.4959251,13.3243326",52.4959251,13.3243326,lieferando,1.8060221845217872
27,2,2178,Ristorante Da Toni,9.4,79.0,35.0,0.0,0.0,30.0,italian,"Pariser Straße 18a, 10585.0, Berlin",Pariser Straße 18a,10585.0,Berlin,"52.4983,13.31914",52.4983,13.31914,lieferando,2.055663959292829
27,2,2186,Route 66 Diner,8.0,3.0,0.0,1.99,0.0,50.0,american,"Pariser Straße 44, 10585.0, Berlin",Pariser Straße 44,10585.0,Berlin,"52.497718,13.3197803",52.497718,13.3197803,lieferando,2.0297093903570413
27,2,2188,Pizzeria Tarantella,7.8,1641.0,18.0,1.5,1111.0,40.0,italian,"Grunewaldstraße 35, 10585.0, Berlin",Grunewaldstraße 35,10585.0,Berlin,"52.4893357,13.3463268",52.4893357,13.3463268,lieferando,1.4820665424372903
27,2,2201,Restaurant Leibniz-Klause,8.8,100.0,10.0,1.99,2300.0,45.0,european,"Mommsenstr. / Leibnizstraße 46 57, 10585.0, Berlin",Mommsenstr. / Leibnizstraße 46 57,10585.0,Berlin,"52.5027048,13.3140157",52.5027048,13.3140157,lieferando,2.3475658696539465
27,2,2218,Die Gute Stube,8.2,58.0,10.0,2.99,1749.0,50.0,european,"Pfalzburger Straße 24, 10585.0, Berlin",Pfalzburger Straße 24,10585.0,Berlin,"52.493525,13.3215868",52.493525,13.3215868,lieferando,2.09236509060253
27,2,2219,Taverna Hellas,9.0,222.0,10.0,2.99,1435.0,50.0,mediterranean,"Güntzelstraße 19-20, 10585.0, Berlin",Güntzelstraße 19-20,10585.0,Berlin,"52.49151,13.32609",52.49151,13.32609,lieferando,1.9627486455969738
27,2,2220,Döner & Hähnchen Haus,8.0,273.0,10.0,2.99,740.0,45.0,middle eastern,"Güntzelstraße 41, 10585.0, Berlin",Güntzelstraße 41,10585.0,Berlin,"52.4912828,13.3235449",52.4912828,13.3235449,lieferando,2.1150359108124115
27,2,2221,Restaurant Samrat,8.2,42.0,10.0,2.99,1142.0,50.0,indian,"Güntzelstr. 19, 10585.0, Berlin",Güntzelstr. 19,10585.0,Berlin,"52.49151,13.32609",52.49151,13.32609,lieferando,1.9627486455969738
27,2,2232,Moghul Restaurant - indische & vegane Spezialitäten,8.2,6.0,20.0,1.5,0.0,40.0,indian,"Akazienstraße 5, 10623.0, Berlin",Akazienstraße 5,10623.0,Berlin,"52.4870688,13.3557138",52.4870688,13.3557138,lieferando,1.792951776153343
27,2,2233,taste&soul powered by eatclever,8.2,70.0,12.0,0.0,0.0,35.0,vegetarian or vegan,"Ansbacher Straße 8, 10623.0, Berlin",Ansbacher Straße 8,10623.0,Berlin,"52.5038338,13.3424981",52.5038338,13.3424981,lieferando,0.4361974762954861
27,2,2234,Miu Sushi,9.8,2116.0,20.0,0.0,1144.0,50.0,asian,"Eisenacher Straße 80, 10623.0, Berlin",Eisenacher Straße 80,10623.0,Berlin,"52.4889816,13.3499362",52.4889816,13.3499362,lieferando,1.5162826757863324
27,2,2235,bundesburger,8.0,1232.0,12.0,1.0,0.0,30.0,american,"Bundesallee 199, 10623.0, Berlin",Bundesallee 199,10623.0,Berlin,"52.49257,13.33137",52.49257,13.33137,lieferando,1.6150749377407432
27,2,2236,Nori Sushi,9.4,1848.0,15.0,0.0,945.0,30.0,asian,"Trautenaustraße 13, 10623.0, Berlin",Trautenaustraße 13,10623.0,Berlin,"52.49144,13.32717",52.49144,13.32717,lieferando,1.9112559676812606
27,2,2246,Shaniu's House of Noodles,8.8,377.0,15.0,0.0,995.0,50.0,asian,"Pariser Straße 58, 10623.0, Berlin",Pariser Straße 58,10623.0,Berlin,"52.4960978,13.3278272",52.4960978,13.3278272,lieferando,1.583713494064914
27,2,2247,VIPAN,8.4,291.0,20.0,0.0,1302.0,40.0,indian,"Nikolsburger Platz 2, 10623.0, Berlin",Nikolsburger Platz 2,10623.0,Berlin,"52.4928059,13.3291696",52.4928059,13.3291696,lieferando,1.7095108317923042
27,2,2250,Bravo Mario 17,9.2,22.0,10.0,2.99,1130.0,35.0,italian,"Wartburgstraße 17, 10623.0, Berlin Schöneberg",Wartburgstraße 17,10623.0,Berlin Schöneberg,"52.4868955,13.3431969",52.4868955,13.3431969,lieferando,1.7835986823727081
27,2,2251,De Niros Steinofenpizza,8.4,322.0,15.0,0.0,0.0,40.0,italian,"Bundesallee 48a, 10623.0, Berlin",Bundesallee 48a,10623.0,Berlin,"52.4846857,13.3306472",52.4846857,13.3306472,lieferando,2.334676685123511
27,2,2253,Tuk Tuk,7.4,102.0,10.0,2.99,1117.0,45.0,vegetarian or vegan,"Großgörschenstraße 2, 10623.0, Berlin",Großgörschenstraße 2,10623.0,Berlin,"52.4911346,13.361704",52.4911346,13.361704,lieferando,1.5545514431375076
27,2,2254,Lookma,8.4,14.0,10.0,1.99,0.0,60.0,breakfast/dessert,"Hauptstraße 155, 10623.0, Berlin",Hauptstraße 155,10623.0,Berlin,"52.4891872,13.3595757",52.4891872,13.3595757,lieferando,1.6670554426282875
27,2,2256,Viet Rice,9.0,154.0,10.0,2.99,869.0,55.0,asian,"Martin-Luther-Straße 99, 10623.0, Berlin",Martin-Luther-Straße 99,10623.0,Berlin,"52.4855369,13.3453668",52.4855369,13.3453668,lieferando,1.9093800472932467
27,2,2257,Dolce Pizza,8.2,178.0,10.0,2.99,1979.0,60.0,italian,"Belziger Straße 73, 10623.0, Berlin",Belziger Straße 73,10623.0,Berlin,"52.4846822,13.3459325",52.4846822,13.3459325,lieferando,2.000064916807603
27,2,2258,LuuKhanh Vietnamese Food & Sushi,9.4,48.0,10.0,2.99,0.0,50.0,asian,"Grunewaldstraße 35, 10623.0, Berlin",Grunewaldstraße 35,10623.0,Berlin,"52.4893348,13.3463161",52.4893348,13.3463161,lieferando,1.4822415551296342
27,2,2259,Mankee China Restaurant,8.4,211.0,10.0,2.99,952.0,50.0,asian,"Grunewaldstraße 60, 10623.0, Berlin",Grunewaldstraße 60,10623.0,Berlin,"52.4884802,13.3421343",52.4884802,13.3421343,lieferando,1.6293246370127805
27,2,2260,Sahara Imbiss,8.8,46.0,10.0,2.99,0.0,55.0,vegetarian or vegan,"Hauptstraße 159, 10623.0, Berlin",Hauptstraße 159,10623.0,Berlin,"52.4898083,13.3601656",52.4898083,13.3601656,lieferando,1.6245638180060011
27,2,2261,Habibi,9.0,338.0,10.0,2.99,915.0,55.0,vegetarian or vegan,"Akazienstraße 9, 10623.0, Berlin",Akazienstraße 9,10623.0,Berlin,"52.488145,13.3544435",52.488145,13.3544435,lieferando,1.655125012195975
27,2,2264,Anh Ba,8.8,150.0,10.0,2.99,0.0,50.0,vegetarian or vegan,"Nassauische Straße 36, 10623.0, Berlin",Nassauische Straße 36,10623.0,Berlin,"52.4873589,13.3263076",52.4873589,13.3263076,lieferando,2.271419180889251
27,2,2267,Tian Fu Berliner Straße,8.0,324.0,10.0,2.99,1199.0,60.0,asian,"Berliner Straße 15, 10623.0, Berlin",Berliner Straße 15,10623.0,Berlin,"52.4872745,13.3295282",52.4872745,13.3295282,lieferando,2.139430886057942
27,2,2270,Bar Tolucci,9.2,37.0,10.0,2.99,0.0,50.0,italian,"Eisenacher Straße 38, 10623.0, Berlin",Eisenacher Straße 38,10623.0,Berlin,"52.4902119,13.3488152",52.4902119,13.3488152,lieferando,1.37669108877478
27,2,2271,Mr. Gyros,8.4,297.0,10.0,2.99,1125.0,50.0,mediterranean,"Grunewaldstraße 54, 10623.0, Berlin",Grunewaldstraße 54,10623.0,Berlin,"52.4881688,13.3377084",52.4881688,13.3377084,lieferando,1.7659109009784988
27,2,2272,Döner Time,8.4,61.0,10.0,2.99,0.0,55.0,american,"Bayerischer Platz 9, 10623.0, Berlin",Bayerischer Platz 9,10623.0,Berlin,"52.4881375,13.3406209",52.4881375,13.3406209,lieferando,1.696020257357218
27,2,2273,Veganaa,9.6,71.0,10.0,2.99,1740.0,60.0,middle eastern,"Grunewaldstraße 88, 10623.0, Berlin",Grunewaldstraße 88,10623.0,Berlin,"52.4898469,13.3564525",52.4898469,13.3564525,lieferando,1.5145809372439891
27,2,2274,Mangia E Bevi,9.0,64.0,10.0,2.99,1782.0,55.0,italian,"Wartburgstraße 8, 10623.0, Berlin",Wartburgstraße 8,10623.0,Berlin,"52.4874145,13.3493499",52.4874145,13.3493499,lieferando,1.6886856861516593
27,2,2275,Mamas Banh Schöneberg,8.6,132.0,10.0,2.99,965.0,60.0,asian,"Grunewaldstraße 81, 10623.0, Berlin",Grunewaldstraße 81,10623.0,Berlin,"52.4897651,13.354391",52.4897651,13.354391,lieferando,1.479809373265635
27,2,2276,Ho Lo,8.2,478.0,10.0,2.99,1025.0,60.0,asian,"Schwäbische Straße 16, 10623.0, Berlin",Schwäbische Straße 16,10623.0,Berlin,"52.49024,13.35226",52.49024,13.35226,lieferando,1.3959594832595419
27,2,2277,Yogi-Haus Indisches Restaurant,8.8,535.0,10.0,2.99,1592.0,55.0,indian,"Belziger Straße 42, 10623.0, Berlin",Belziger Straße 42,10623.0,Berlin,"52.48631,13.35055",52.48631,13.35055,lieferando,1.8157004350873371
27,2,2278,Hà Anh Quán,8.2,66.0,10.0,2.99,1011.0,60.0,asian,"Goltzstr. 51, 10623.0, Berlin",Goltzstr. 51,10623.0,Berlin,"52.49025,13.3529",52.49025,13.3529,lieferando,1.403292219393165
27,2,2279,Choice - Vietnamese Food,9.4,7.0,10.0,2.99,921.0,55.0,vegetarian or vegan,"Akazienstraße 9, 10623.0, Berlin",Akazienstraße 9,10623.0,Berlin,"52.488145,13.3544435",52.488145,13.3544435,lieferando,1.655125012195975
27,2,2280,Imren,9.2,112.0,10.0,2.99,0.0,60.0,vegetarian or vegan,"Hauptstraße 156, 10623.0, Berlin",Hauptstraße 156,10623.0,Berlin,"52.4893994,13.3596628",52.4893994,13.3596628,lieferando,1.6486655804460137
27,2,2281,Carlos Tapas Bar,9.0,43.0,10.0,2.99,1046.0,55.0,european,"Eisenacher Str. 69, 10623.0, Berlin",Eisenacher Str. 69,10623.0,Berlin,"52.4862102,13.3515818",52.4862102,13.3515818,lieferando,1.8332263763250782
27,2,2282,Schüsseldienst,9.0,130.0,10.0,2.99,1220.0,60.0,vegetarian or vegan,"Akazienstraße 7, 10623.0, Berlin",Akazienstraße 7,10623.0,Berlin,"52.487469,13.3549866",52.487469,13.3549866,lieferando,1.737100005861482
27,2,2283,goodies Berlin,8.6,97.0,10.0,2.99,697.0,60.0,vegetarian or vegan,"Akazienstrasse 28, 10623.0, Berlin",Akazienstrasse 28,10623.0,Berlin,"52.4867146,13.3550612",52.4867146,13.3550612,lieferando,1.8197159203586148
27,2,2284,Da Dante,8.8,346.0,10.0,2.99,1400.0,60.0,italian,"Hauptstraße 14, 10623.0, Berlin",Hauptstraße 14,10623.0,Berlin,"52.4878622,13.3575",52.4878622,13.3575,lieferando,1.7463717018439975
27,2,2285,ZamZam,9.0,101.0,10.0,2.99,0.0,60.0,indian,"Hauptstraße 15, 10623.0, Berlin",Hauptstraße 15,10623.0,Berlin,"52.4876472,13.3573262",52.4876472,13.3573262,lieferando,1.7648270268000001
27,2,2286,Sangam,8.4,53.0,10.0,2.99,1123.0,60.0,indian,"Akazienstrasse 19, 10623.0, Berlin",Akazienstrasse 19,10623.0,Berlin,"52.48854,13.353605",52.48854,13.353605,lieferando,1.5993956818611788
27,2,2287,Pitaya Restaurant,7.6,251.0,10.0,2.99,995.0,60.0,asian,"Hauptstraße 159, 10623.0, Berlin",Hauptstraße 159,10623.0,Berlin,"52.4898083,13.3601656",52.4898083,13.3601656,lieferando,1.6245638180060011
27,2,2289,Restaurant Has Mevlana,7.6,293.0,10.0,2.99,790.0,60.0,middle eastern,"Hauptstraße 148, 10623.0, Berlin",Hauptstraße 148,10623.0,Berlin,"52.4876201,13.3581271",52.4876201,13.3581271,lieferando,1.7866693145277281
27,2,2290,7 Days finest fresh food,7.8,45.0,10.0,2.99,0.0,55.0,american,"Hauptstraße 21, 10623.0, Berlin",Hauptstraße 21,10623.0,Berlin,"52.4864318,13.356276",52.4864318,13.356276,lieferando,1.8715962142170106
27,2,2291,Seven Days Finest Fresh Food,7.4,73.0,10.0,2.99,861.0,55.0,american,"Hauptstraße 30, 10623.0, Berlin",Hauptstraße 30,10623.0,Berlin,"52.4851178,13.353709",52.4851178,13.353709,lieferando,1.9743614774995037
27,2,2303,Call a Pizza,7.2,2252.0,9.0,0.0,1313.0,70.0,italian,"Hohenzollerndamm 7, 10707.0, Berlin",Hohenzollerndamm 7,10707.0,Berlin,"52.49552,13.32767",52.49552,13.32767,lieferando,1.6233666670295266
27,2,2306,Domino's Pizza,8.2,1224.0,7.9,0.0,1002.0,30.0,italian,"Uhlandstraße 87, 10707.0, Berlin",Uhlandstraße 87,10707.0,Berlin,"52.4886243,13.322352",52.4886243,13.322352,lieferando,2.363721402481488
27,2,2307,Q Burger,8.8,794.0,12.0,0.0,759.0,25.0,american,"Eisenacher Straße 87-88, 10707.0, Berlin",Eisenacher Straße 87-88,10707.0,Berlin,"52.4908186,13.349439",52.4908186,13.349439,lieferando,1.3103730647336937
27,2,2311,Meshur Köfteci,8.6,797.0,15.0,0.0,925.0,50.0,middle eastern,"Dominicusstraße 36, 10707.0, Berlin",Dominicusstraße 36,10707.0,Berlin,"52.4812667,13.348797",52.4812667,13.348797,lieferando,2.3720374396176127
27,2,2315,King Dong,6.2,1571.0,15.0,0.0,739.0,60.0,asian,"Eisenacher Straße 62, 10707.0, Berlin",Eisenacher Straße 62,10707.0,Berlin,"52.4849432,13.3529211",52.4849432,13.3529211,lieferando,1.9848479937283423
27,2,2329,Thai Viet,10.0,12462.0,0.0,0.0,915.0,30.0,asian,"Martin-Luther-Str. 97, 10707.0, Berlin",Martin-Luther-Str. 97,10707.0,Berlin,"52.4856979,13.3453815",52.4856979,13.3453815,lieferando,1.8914682864785954
27,2,2330,Mezban,9.4,1511.0,19.9,1.0,1535.0,40.0,indian,"Eisenacher Straße 59, 10707.0, Berlin",Eisenacher Straße 59,10707.0,Berlin,"52.485112,13.3520983",52.485112,13.3520983,lieferando,1.9586851036482145
27,2,2332,Pizza Max,7.8,88.0,0.0,0.0,0.0,40.0,italian,"Martin-Luther-Straße 84, 10707.0, Berlin",Martin-Luther-Straße 84,10707.0,Berlin,"52.4873348,13.3447064",52.4873348,13.3447064,lieferando,1.717093030750814
27,2,2333,Burgerzimmer,9.2,614.0,20.0,1.0,974.0,40.0,american,"Hauptstraße 159, 10707.0, Berlin",Hauptstraße 159,10707.0,Berlin,"52.4898083,13.3601656",52.4898083,13.3601656,lieferando,1.6245638180060011
27,2,2334,Ben & Jerry's und Magnum,9.2,14.0,10.0,2.99,1202.0,60.0,breakfast/dessert,"Feurigstraße 39, 10707.0, Berlin",Feurigstraße 39,10707.0,Berlin,"52.4815079,13.3499389",52.4815079,13.3499389,lieferando,2.3469542355248767
27,2,2345,Pizza Al-Taglio,9.4,80.0,0.0,1.99,0.0,60.0,italian,"Badensche Straße 9, 10707.0, Berlin",Badensche Straße 9,10707.0,Berlin,"52.4859588,13.3373058",52.4859588,13.3373058,lieferando,2.002245899041982
27,2,2347,Mr. Liu,9.8,233.0,10.0,1.99,0.0,55.0,asian,"Bundesallee 45, 10707.0, Berlin",Bundesallee 45,10707.0,Berlin,"52.48586,13.33049",52.48586,13.33049,lieferando,2.230113151257967
27,2,2350,The BAP,9.0,146.0,10.0,2.99,0.0,60.0,vegetarian or vegan,"Hauptstaße 115, 10707.0, Berlin",Hauptstaße 115,10707.0,Berlin,"52.4821019,13.3491829",52.4821019,13.3491829,lieferando,2.279416718151793
27,2,2351,Imbiss Hauptgrill,8.6,5.0,10.0,2.99,0.0,60.0,middle eastern,"Hauptstrasse 110, 10707.0, Berlin",Hauptstrasse 110,10707.0,Berlin,"52.4812967,13.3481577",52.4812967,13.3481577,lieferando,2.3688343123343683
27,2,2355,Pasta Bar Italiano,5.2,6.0,10.0,2.99,0.0,60.0,italian,"Fritz-Reuter-Strasse 1, 10707.0, Berlin",Fritz-Reuter-Strasse 1,10707.0,Berlin,"52.48109,13.34945",52.48109,13.34945,lieferando,2.392376762495241
27,2,2379,HIMALI RESTAURANT UND BAR,8.4,133.0,10.0,2.99,1142.0,30.0,indian,"Crellestraße 45, 10713.0, Berlin",Crellestraße 45,10713.0,Berlin,"52.4873305,13.3586184",52.4873305,13.3586184,lieferando,1.828906965848246
27,2,2396,KOMAGENE CHEE KÖFTE,9.2,15.0,10.0,2.99,1687.0,60.0,middle eastern,"Kolonnenstraße 66, 10713.0, Berlin",Kolonnenstraße 66,10713.0,Berlin,"52.4866161,13.3584148",52.4866161,13.3584148,lieferando,1.8980044524763189
27,2,2414,Efsane Grillhaus,8.6,148.0,10.0,2.99,833.0,60.0,middle eastern,"Kolonnenstraße 1, 10713.0, Berlin",Kolonnenstraße 1,10713.0,Berlin,"52.4864476,13.3578564",52.4864476,13.3578564,lieferando,1.9026834164867594
27,2,2416,Indisches Restaurant Mela,9.0,315.0,10.0,2.99,1325.0,60.0,indian,"Crellestraße 46, 10713.0, Berlin",Crellestraße 46,10713.0,Berlin,"52.4872596,13.3583119",52.4872596,13.3583119,lieferando,1.828608452298145
27,2,2419,Cô Linh,8.4,127.0,10.0,2.99,914.0,60.0,asian,"Crellestrasse 48, 10713.0, Berlin",Crellestrasse 48,10713.0,Berlin,"52.4869412,13.3577095",52.4869412,13.3577095,lieferando,1.8475698697557263
27,2,2428,Pizzeria Mario,8.8,605.0,13.0,0.0,786.0,40.0,italian,"Leberstraße 25, 10715.0, Berlin",Leberstraße 25,10715.0,Berlin,"52.4838373,13.3617332",52.4838373,13.3617332,lieferando,2.2690484344740263
