Name,lat,lon
China Imbiss Jinling,52.44788,13.31562
Restaurant Lakshmi,52.44671,13.31501
Marcello Uno,52.44788,13.31562
Tomasa,52.43383,13.31771
Inzeit,52.43832,13.31507
La Buena Tierra,52.44671,13.31501
Birkbusch Imbiss,52.44705,13.32646
Restaurant Gulliver,52.44707,13.31655
Zmokyz,52.44561,13.3301
Eiscafe Annabelle's,52.44741,13.31561
S Cafe,52.43083,13.32548
Ristorante al Dente,52.42945,13.3226
S Kebap,52.43922,13.34226
Hoa Quynh,52.45131,13.32109
Berliner Currywurst,52.45614,13.32189
Baobao - Asia Kuche,52.4981,13.52181
Restaurant Patagona,52.49555,13.52601
Terrassencafe Kakadu,52.49555,13.52601
China Town,52.49713,13.52098
Christians,52.50052,13.52038
Mendoza,52.497,13.52041
Fratelli da Giovanni,52.49713,13.52098
Misuki Grill - Sushi Bar,52.49839,13.52082
Talas Imbiss,52.4974,13.52211
Eiscafe Eisvogel,52.4974,13.52211
Viet Family Alfred Kowalke Straße 38,52.50585,13.51644
Asia Bistro,52.50542,13.51455
China Restaurant Neu Hong Kong,52.50585,13.51644
Happy Döner,52.50566,13.52014
Romance Eis-Cafe,52.50482,13.5152
Bistro Tuana,52.49987,13.50806
Mensa Htw/Treskowallee,52.4932,13.52593
Hoang Asia,52.50585,13.51644
Böhmischer Garten,52.48354,13.5218
Pizza Hai A Dong Berlin,52.49975,13.49679
Thai Nippon Sushi Bar - Sewanstr.,52.49969,13.49705
Restaurant zum Kuhlen Grunde,52.6178,13.32713
Weinstube Reblaus,52.61706,13.31555
Wirtshaus am Fließ,52.61634,13.31744
Yes Haus,52.61961,13.31356
Strandbad Lubars,52.61825,13.3352
Ristorante Leonardo da Vinci,52.61804,13.30875
Ristorante Belcanto,52.62125,13.31371
Padre E Figlia,52.61804,13.30875
Cascina,52.62027,13.31381
Paglia E Fieno,52.62125,13.31371
Der Kleine Tafelfürst,52.62101,13.31288
Cafe Zeitgenuß,52.61934,13.30853
Sushi Haus,52.61921,13.30835
Ristorante Ciao Italia,52.61804,13.30875
Auenhof Cafe Aagaard Atelier Galerie,52.61425,13.3206
Restaurant Korfu,52.6304,13.3231
Bierstuben,52.60878,13.32182
Pizzeria Alonzo,52.60859,13.32223
Bani's Lounge,52.60859,13.32215
Arnos Biergarten,52.61967,13.30469
Da Mastrangelo,52.619767,13.30414
Casa del Sole,52.619767,13.30414
Der Gaideck,52.61927,13.30459
Restaurant Kathmandu,52.61887,13.30501
Heinse Kebap,52.61927,13.30459
Ristorante Il Gallo d'Oro,52.619767,13.30414
Ristorante L'Abruzzese,52.61887,13.30501
Ante Divic Restaurant,52.61887,13.30501
Dioklecijan Split,52.46553,13.47255
Trattoria La Terrazza,52.47062,13.46843
Köşk -Frühstück Cafe,52.46822,13.46734
Alpacino,52.46792,13.46682
Waffel & Eiscafr Zuckersùss,52.46792,13.46682
Restaurant Dalmatino,52.46553,13.47255
Portofino,52.47307,13.45878
Piano Bar,52.473461,13.459457
Portofino im Estrel Hotel Berlin,52.47307,13.45878
Sanssouci-International Specialities,52.473592,13.459513
Atriumbar,52.47307,13.45878
Zur Linde,52.47,13.48386
Kleingartenanlage zur Linde,52.47,13.48386
Frisch Back,52.46988,13.4632
Estrel,52.47465,13.4585
Gasthaus im Wiesengrund,52.4773,13.47006
Eisderix,52.4734,13.44874
Drei Flaschen,52.4734,13.44874
Paulinski Palme,52.47481,13.44483
Asia Fast Food,52.47326,13.45524
Louis,52.47436,13.44539
The Future Breakfast,52.47373,13.44905
Villa Rixdorf,52.47425,13.44476
Rotbart,52.474331,13.44926
Teupitzer Klause,52.47308,13.45239
Geschwister Nothaft Cafe,52.47273,13.45446
Cafe International,52.47262,13.4481
Schudoma Grill Imbiss,52.47368,13.45041
Loveburger,52.47906,13.44918
Maran44,52.4739,13.45051
Zauberinsel,52.47668,13.44976
Essen Statt Kochen,52.48394,13.46872
Cafe Miami,52.47381,13.45556
Mal SO-Mal SO,52.47423,13.44961
Café Dritter Raum,52.47715,13.44809
Element,52.47889,13.44966
Hua Li du,52.47784,13.44742
Das PI,52.47326,13.45524
Bohemia,52.473728,13.44973
Aviv 030,52.47481,13.44483
Vux,52.47487,13.44438
Sunuraghe,52.47472,13.44681
Imbiss am Richardplatz,52.47425,13.44476
Cafe Linus,52.4749,13.44701
Floral Bistro,52.47086,13.44465
Herr Lindemann,52.47378,13.44504
Restaurant Shaan,52.47394,13.44681
Peter Splittgerber,52.47459,13.44762
Curry Pelle,52.46892,13.44837
Divan Grillhaus,52.46942,13.44945
China Restaurant Kaisergarten,52.46951,13.49013
Ton Ton Gemüse Kebap,52.46875,13.44277
Pizzeria Mimo,52.47345,13.45307
"Maharani Indisches Restaurant, Coctail Bar",52.4685,13.49091
Sportsbar Berlin Keglerheim,52.47438,13.45209
Star Cafe,52.48456,13.46275
Bandora,52.47165,13.44591
Al Colosseo,52.48628,13.46522
King Doner,52.4749,13.45335
Pan Africa,52.4724,13.44279
Zuckerbaby,52.47405,13.44739
Cafe Annata,52.47513,13.45261
Hugo Ball - Flammerie & Bar,52.47254,13.45464
Richardsdorfer Krug,52.47378,13.44504
Cafe Tribüne,52.47844,13.44908
Mehana Paradies,52.47559,13.44722
Zhou's Five - Viktoria Center,52.50346,13.47307
Burgerme,52.50291,13.47507
Tokio Haus,52.49988,13.47667
Pizza Riscossa,52.50233,13.46624
Club Ost,52.49709,13.46516
Pizzeria Follia,52.50233,13.46624
Herbert Restaurant & Bistro,52.50129,13.47313
Maitre Vite - Victoria Center,52.50346,13.47307
Zuckerzauber,52.50233,13.46624
Buergers.Essen&Trinken,52.49585,13.46786
Transit Restaurant,52.50597,13.46573
Hello Sushi,52.50466,13.46858
Cafe Casero,52.50734,13.47113
Vöner & Wagenburger,52.50672,13.46871
Machete II,52.5082,13.46386
Wolke 7 Eis,52.50537,13.46925
Eisbarchen,52.50675,13.46939
Nam Ky,52.50569,13.46608
Machete,52.50566,13.46953
Papa Nô - Friedrichshain,52.50524,13.46715
Umami F-Hain,52.50567,13.46663
Kaffee Ingwer,52.5082,13.46386
Dong da,52.50446,13.47665
Chapel Bar,52.50569,13.46608
Tucker Brunch Bar,52.50729,13.46769
Pho House,52.50466,13.46858
Vorzeigbar,52.5085,13.46596
Fischschuppen,52.50643,13.47014
Lovelite,52.50656,13.4616
Masteca E Tasi,52.50725,13.47105
Call A Pizza,52.50605,13.46616
Victoria Bistro,52.50476,13.47798
Forno Star Berlin,52.492119,13.464552
Thronburger,52.50579,13.47021
Sabai Sabai - Original Thai Street Food,52.492119,13.464552
Le Marrakesh,52.50838,13.45989
The Fresh Seeds,52.50641,13.46944
Salt & Pepper,52.50508,13.46898
Burgers Berlin,52.50474,13.46776
Matreshka,52.50634,13.46961
Happy Baristas,52.50525,13.46914
Hunger & Freude,52.50745,13.46758
Zoo-Engel,52.49125,13.45778
Noori,52.50579,13.47021
Tuckar,52.50729,13.46769
Viet Bowl,52.50594,13.46706
Cafe Stadler,52.50656,13.46984
1961 Fusion,52.5048,13.46871
Luck Restaurant,52.50671,13.47054
Vietland,52.50827,13.46623
Park-Grill,52.490602,13.457394
Bettenhaus,52.50554,13.46626
Waffeltraum,52.4979,13.46368
Luck's,52.50633,13.46529
Elsen Döner,52.4926,13.45835
Cho Dong,52.50677,13.46811
J.A.S. Cafe und Restauration,52.50443,13.47933
Fischerei Löcknitz Hafenräuchrei,52.49199,13.46581
Rancho Grande,52.50525,13.46914
Haroun al Rachid,52.50582,13.46969
Totil,52.50685,13.47067
19grams Berlin,52.50712,13.46865
Mita,52.50671,13.47054
Kaffee.Bar,52.50496,13.47439
Auszeit,52.50525,13.46914
Zum Alten Rathaus,52.50325,13.48067
Crispys Chicken,52.50466,13.46858
Buergers Essen & Trinken,52.50633,13.46529
Qanjary,52.50505,13.46951
Natur Eis,52.50838,13.45989
Lykia,52.50459,13.46795
Inos Griechische Feinkost,52.49125,13.45778
Sora - Vietnamese Vegan Cuisine,52.50633,13.46529
Pizza Crunchy,52.50643,13.47014
Haura-Imbiss,52.50499,13.46745
Kleines Sonntag,52.50587,13.46586
Fabis Esskultur,52.50631,13.4707
The Happy Pigs,52.50677,13.46811
An's Tea House,52.50524,13.46715
Sunday,52.50554,13.46626
Café na Baía,52.49702,13.48323
Maya Indisches Restaurant & Cocktailbar,52.50325,13.48067
Final Bistro,52.50513,13.47673
Safe,52.50594,13.4663
Hüftgold,52.50566,13.46953
Burger Ring,52.50564,13.47006
Glory Duck,52.50554,13.46626
Kärrecho,52.50685,13.47067
Maaf,52.50584,13.47097
Salami Social Club,52.49499,13.46245
Heisskalt,52.50489,13.46759
BBB Berlin,52.50459,13.46795
Happy Asia,52.50658,13.46903
Eismanufaktur,52.50833,13.4595
Asia und Sushi,52.53024,13.62674
Restaurant Mittelpunkt der Erde,52.53037,13.62746
K. & N. Gastronomie,52.5296,13.61456
Hellersdorfer Perle,52.53037,13.62103
Epi's Imbiss,52.53037,13.62103
Hechtsee Terrassen,52.53828,13.63542
Steakhaus Barbecue,52.52172,13.61864
Confiserie Kalweit - Tortenmanufaktur,52.53611,13.61727
El Gaucho,52.53597,13.63245
Flavio Gustibus,52.52378,13.62114
Asador Steakhaus,52.53597,13.63245
Rhodos,52.52208,13.64616
Hellersdorfer Grill Haus,52.54038,13.62042
Restaurant & Ferienwohnung zur Traube,52.53998,13.62088
Domino's Pizza,52.47127,13.57265
Abseitsfalle Fankneipe,52.46091,13.572432
Dong Que,52.47019,13.55926
Bistro Jurchen,52.47009,13.55934
Eicheneck,52.46959,13.58813
Ristorante al Dente,52.46925,13.58768
O-Slow,52.55529,13.37583
Domino's Pizza,52.5588,13.36552
Cafe Mondo,52.56372,13.36529
Pizza Neptun,52.56207,13.37334
Tre Amici,52.5623,13.37369
Asia Anh Anh,52.55901,13.37292
Lavendel Garten,52.56399,13.36549
Zum Pferdestall,52.56404,13.36537
Kick Burger,52.56403,13.37771
Taverna Hellas,52.55827,13.36563
Tahina Imbiss,52.55709,13.37661
Mohamed Alfi,52.55642,13.37319
Asia Imbiss,52.55689,13.373173
Sandos,52.5572,13.3732
Isirik,52.55804,13.37413
Lafino,52.556765,13.373284
Cafeteria im Jüdischen Krankenhaus,52.55595,13.37198
Akdeniz Ocakbaşı Restaurant,52.55548,13.37485
Hakiki,52.5573,13.3735
Kaplan Doner,52.55639,13.37346
Pizza Express,52.55643,13.373
Kawa,52.55721,13.37726
Café Nostra,52.56276,13.36556
Croatia Grill,52.56076,13.36958
Kutscherstubeberlin,52.56399,13.36549
Alter Schwede,52.55591,13.37435
Mehana Trifon Zarezan,52.56048,13.3695
Dali's Bistro,52.55873,13.3767
Oh! Calcutta Cocktailbar,52.55532,13.37739
Meet Me by the Baobab Tree,52.56021,13.38136
Malor,52.55488,13.38444
Cafe Mymoon,52.56326,13.36408
Prinzinger,52.55546,13.38365
Imren,52.55263,13.37906
Stranero,52.55216,13.36385
Madni,52.55691,13.38533
Cafe Pfortner,52.55201,13.37452
Pizza Mariacho Berlin,52.5686,13.37466
45 Grad,52.55898,13.38617
Tommy's Warsteiner,52.56159,13.3644
Herr Bielig,52.55932,13.38457
Speisekammer,52.55881,13.38683
Ital. Snack,52.56411,13.36447
Safran,52.56307,13.36411
Kartoffel Kiste,52.55954,13.38263
Mister Subs Lieferservice,52.55326,13.37854
BLN! Toasties & Prosecco,52.55823,13.38011
Sara,52.5555,13.38478
Rosis Kiezkneipe,52.55063,13.38047
Queens Shisha Lounge,52.55317,13.37893
Balkan Grill,52.55069,13.36286
Aldimashqi,52.55072,13.38511
La Fiamma Restaurant,52.55546,13.38365
Yesil Firin Kebap Haus,52.55113,13.38438
Prime Steak & Bar,52.55532,13.38705
Kino & Café am Ufer,52.55096,13.37366
Anadolu Grill,52.55383,13.38314
Alte Forno,52.55199,13.38161
American Burger Ham Ham,52.55833,13.38635
Akko,52.55204,13.38149
Akko,52.55192,13.38288
Be'Kech,52.55403,13.37465
Damak,52.55192,13.38288
Cafeteria im Egzb,52.55457,13.36574
I.A.C.D.E. Academy,52.55792,13.38605
Coffee & Vino,52.55286,13.37848
Curry & Chilli,52.5556,13.38357
Tandoor Grill,52.55278,13.38076
Altin Sofra,52.55192,13.38288
Konya Restaurant,52.55095,13.38369
El Mandi,52.556226,13.383413
Café Luise - Berlin,52.55463,13.3806
Ya Hala,52.5517,13.38092
Cafe Coma,52.55317,13.37893
Café Cralle,52.55077,13.36358
Jams Handels,52.5552,13.38443
Lezziz Kuruyemis,52.55169,13.38205
Ustadin Yeri,52.55792,13.38605
Sofra Grill,52.55498,13.38429
Borik-Grill,52.55424,13.38344
Rossi,52.55335,13.36059
Luz Del Sol,52.5648,13.37719
Dujardin,52.55096,13.37366
Miami Cafe & Cocktailbar,52.55264,13.37987
Sila Restaurant,52.556226,13.383413
Alte Kantine Wedding,52.55201,13.37452
Dal Tokki,52.55385,13.38252
Cafe Yasour,52.55183,13.3604
Toros Grill,52.55183,13.36684
Mërgimi Bistro Bar am Luisenbad ',52.55398,13.37711
Kiezkuchen,52.55242,13.3673
Zum Pinsel,52.5662,13.37828
Raw Food and Art Factoryberlin,52.61844,13.21897
Babab,52.61894,13.21967
Ronnys No. 1,52.62197,13.22477
Maja's Café,52.61894,13.21967
Tratoria Toskana,52.6255,13.22953
Casa Toscana,52.625281,13.229763
Ha Long Bay,52.62044,13.23675
Brasserie le Charpentier,52.58874,13.27996
Quicheria Berlin,52.58874,13.27996
Tegeler Seeterrassen,52.58845,13.27476
Ms Berlin,52.58822,13.27429
Restaurant Lakeside,52.58845,13.27476
Lucky Chinese,52.58834,13.27858
Blaue Laguna,52.58855,13.27817
Crème de la Crème,52.58855,13.27817
Palm Beach,52.58841,13.27881
Medallion,52.5885,13.27913
Darjiling,52.5885,13.27913
Malche Restaurant am See,52.58978,13.268
Café-Eis-Tegel,52.58841,13.27881
Pavillon am See,52.58903,13.27368
De Bagh Restaurant,52.58874,13.27996
Ristorante Pizzeria Parisi,52.5885,13.27913
Cafe Wetterstein,52.58906,13.27988
El Farédo Steak-House,52.5885,13.27913
Leuchtturm - Usedomer Fischspezialitäten,52.589226,13.272908
Veggie - Asia Street Food,52.58906,13.27988
Pimento,52.58697,13.28101
Haxnhaus,52.58979,13.28221
Seegarten Berlin,52.58523,13.27679
Call A Pizza,52.59236,13.28301
Dadu,52.58949,13.28142
Weil,52.58961,13.2818
Fischerman's,52.58523,13.27679
Sushi Yana,52.58669,13.281
Alnatura,52.59108,13.28572
Krale Pizza,52.58964,13.28327
Hansastuben,52.5871,13.28334
Bergmann Pizza,52.58917,13.28147
Alter Fritz Alter Fritz Gaststattenbetriebs,52.59769,13.27518
Fishermans das Fischrestaurant,52.58523,13.27679
L'Angolo del Gelato,52.58917,13.28147
Gaststätte Waldhütte,52.597015,13.273079
China Restaurant Sun Wah,52.59035,13.28674
Curry27,52.58979,13.28221
Brasserie Alt-Tegel,52.58915,13.28033
Arcino's,52.58805,13.2856
Krumme Linde im Alten,52.59769,13.27518
Rüan Thai,52.58796,13.28615
Alte Waldschaenke . Wiesenstein,52.59809,13.27607
Aarju,52.58779,13.28036
Du-Co Sushi,52.589,13.28084
Kalogria,52.5875,13.28457
Restaurant Vogelweide,52.58831,13.28144
Ristorante da Giuliano,52.58805,13.2856
Donna Francesca,52.589,13.28084
Cafe am Sprunggarten,52.59486,13.27683
Fisch-Eck Fisch und Feinkost Vogler,52.59055,13.28509
Castello del Gelato,52.58998,13.286203
Waldhütte am See,52.59389,13.26407
Strandkorb,52.59316,13.262417
Holi Indian Restaurant,52.58697,13.28101
Kubi's Point,52.58684,13.28094
Trattoria da Silvana & Renato,52.5875,13.28457
Bratwurststand,52.58508,13.27562
La Famiglia,52.59035,13.28674
Eiscafé Spalato,52.58949,13.28142
Medical Park Restaurant,52.59353,13.2806
La Sosta,52.58842,13.28519
Zum Kegel Restaurant,52.58898,13.28782
Pizzangelo,52.58905,13.28831
Cilce Restaurant,52.58905,13.28831
Sportklause,52.4973,13.57519
Laternenklause,52.49766,13.57813
Asia Wok,52.4963,13.56296
Kleine Eisinsel,52.49765,13.57948
Pizzeria Malaga,52.41262,13.32052
Golden Garden,52.41708,13.32444
Dawat Indisch Restaurant - Indische Spezialitäten,52.41224,13.31264
Weißes Röss'l,52.41839,13.32439
Waldschanke,52.47655,13.61817
Alanya,52.45646,13.63064
Ungarische Gaststatte,52.55633,13.42207
Leo E Pepe,52.5634,13.41937
Athena- Roma,52.56098,13.42373
McCafé,52.56091,13.42862
Le Minh,52.55896,13.4175
Bauchtanz Berlin - Bauchtänzerin Niniel,52.55842,13.41597
Wbb Willner Brauerei Berlin,52.55584,13.41489
Jahn's,52.56391,13.42189
Mammaro,52.5634,13.41937
Freddy Fresh Pizza,52.55446,13.42392
Antichi Aromi,52.55197,13.41881
Willis Restaurant,52.55323,13.41618
P-Berg Coffee,52.55303,13.41481
Book My Holiday Reisebüro Cafe,52.55257,13.41389
Vilja Cafe Deli,52.56133,13.41253
Wok Show,52.55192,13.4192
Restaurant Daheim,52.55311,13.42376
Maxi 1,52.56133,13.41253
Café Binz,52.56443,13.42665
Bao an Restaurant,52.56563,13.41198
Bistro 2001,52.55935,13.41365
Hokey Pokey,52.5596,13.41281
Cafe 4711,52.5546,13.41566
Tayfun's Bistro,52.55329,13.41487
Spreewaffel,52.55483,13.41968
Periplaneta Literaturcafé Berlin,52.55379,13.40781
Les Enfants du Paradis,52.5517,13.40807
Försters,52.55084,13.40859
Steakhaus Buffalo Prenzlauer Berg,52.55119,13.41466
L'Atelier Galerie&Cafe,52.5566,13.43239
La Pineta,52.55323,13.41618
DHL Paketshop das Tee Konvert,52.55101,13.41148
Chada Thai Berlin,52.55216,13.41475
Restaurant Aldente,52.55299,13.41398
Insel Snack,52.55345,13.41385
Thanh Long,52.55279,13.41394
Zum Bayernmichel,52.55364,13.41057
Baan Thai Imbiss,52.55279,13.41394
Nemo Feinkost,52.55183,13.43101
Waffelpause,52.55423,13.43585
Manjodh,52.55359,13.41139
Drechsler / Prufer,52.55089,13.41299
Roya Restaurant,52.5543,13.41067
San Marco,52.55315,13.41401
Tempo Lieferservice,52.55158,13.41633
Murat Boz,52.55311,13.42376
Anh le Duc,52.55182,13.41081
Brotfabrikkneipe,52.55264,13.43045
Ilayda Kebaphaus,52.55146,13.41368
Anaba,52.55337,13.40812
Bornholmer Hutte Gastrokneipe,52.55357,13.41176
Bistro Café,52.55208,13.41274
Ravello,52.55583,13.43433
Hallo Pizza!,52.55183,13.43101
Laschet,52.55279,13.41394
Donermeister,52.55411,13.41398
Star Burger,52.55072,13.43042
Asia-Imbiss,52.55401,13.41525
Rheingold,52.55197,13.41881
Abonim,52.55381,13.41709
Orangetime Lounge,52.55112,13.41362
Duman Cafe,52.55377,13.41744
Café Anna Berlin Weißensee,52.55412,13.43561
Mayflower China Restaurant,52.55095,13.41839
Taverna Ja Mas,52.55368,13.40981
Laurus,52.5609,13.41089
Goodies,52.55084,13.40859
La Lupa E L'Orso,52.5521,13.40814
Diseño,52.55846,13.41303
Schneiderei,52.55215,13.41954
Klement's,52.55119,13.41466
Cafe Ravn,52.55137,13.4107
China Town,52.55961,13.41249
Klax-Grundschule,52.55528,13.43069
Pizza-Haus,52.55432,13.41037
Jokers Bar,52.56797,13.41253
Café Umweg,52.55216,13.41179
Taksim Grillhaus,52.55303,13.41481
Weinstube am Arnimplatz,52.55235,13.40818
Tianfuzius,52.3852,13.41754
Ponte,52.38508,13.41632
Apne 2,52.3664,13.40921
Cafe-Restaurant Rosengarten,52.37657,13.39654
Trattoria Sicilia,52.36649,13.40766
Waldstubchen - Waldblick,52.37279,13.39475
Spinnrad,52.47181,13.31924
Kisso,52.46601,13.32989
Taverna Nostalgia,52.4682,13.32517
Smoofee's,52.46549,13.32936
I Mortifami,52.47002,13.32553
Vinoteca,52.47271,13.32765
Forsters Feine Biere,52.46653,13.32187
Como en Casa,52.47127,13.32368
Kaiserdiele,52.47272,13.32118
Quynh Anh,52.47296,13.31982
Achilles Taverna,52.47326,13.32139
Wild Caffe,52.47308,13.32188
Dos Pescados,52.47274,13.32923
Cafe Uma,52.47291,13.32764
Pino,52.47277,13.3218
Pizzeria Cremina,52.47186,13.32039
Bäckerei Czerr,52.4673,13.3202
Lindners Restaurant,52.46731,13.3217
Edo Sushi,52.46662,13.32982
Trattoria di Roma,52.46894,13.32365
Taverna Filoxenia,52.46671,13.31993
Costas Restaurant,52.46671,13.31993
Mely Quan,52.47062,13.32951
Urra,52.46673,13.32863
Zum Lindenblatt,52.46609,13.32415
Nikko Sushi,52.4707,13.3203
Zaim Falafel WSP,52.46505,13.32894
Pacamara by Cafe Oro,52.46766,13.32872
Restaurant Ratana,52.46649,13.32802
Cafe Melanie,52.46585,13.32971
Tapas Espana,52.46662,13.32982
China Restaurant Bambus Berlin,52.46585,13.32971
Arirang Matzip,52.46686,13.32803
Fitos,52.46671,13.31993
Zeit Raum Kaffee,52.46686,13.32803
008 Look & Feel Grill Restaurant,52.46641,13.32776
Feinkost Primavera,52.4737,13.3288
Beef Fabrik Berlin,52.4707,13.3203
Kreuznacher Markt Berlin,52.4669,13.31972
PauLily,52.4737,13.3281
Giramondo,52.46524,13.32098
Café - Winebar Amarcord,52.46881,13.3291
Café Aliyah,52.46608,13.32926
Lino Pizza,52.46662,13.32982
Cafe Lotte am Platz,52.47338,13.31675
Zelal,52.47291,13.32764
Green Chilli,52.46657,13.32863
Cafe Czerr,52.47236,13.31989
Cafe Frau Maus,52.46834,13.32172
Sagano,52.46601,13.32989
Lula Deli Deluxe,52.47223,13.33506
SUBWAY,52.4717,13.33586
Cafe Breslau Fuego,52.47231,13.33658
Roma,52.478251,13.328217
Wunderbar,52.47831,13.3302
Pastis,52.47265,13.31472
Steakhaus Asador,52.46183,13.3231
Terra Verde,52.46929,13.33259
Sida Thai,52.46047,13.32316
SUBWAY,52.46478,13.32794
Yak & Yeti,52.47528,13.3245
La Vucciria,52.47289,13.31411
Domino's Pizza,52.4683,13.33157
Seoul Kwan,52.47061,13.33059
Celtic Cottage,52.4646,13.32381
La Mezcla,52.47137,13.33607
Lac Viet,52.4677,13.33165
Mo's Kitchen,52.46288,13.32013
Deen Fitness Club,52.46638,13.33028
Coffee Fellows,52.463154,13.323923
Ristorante Mario,52.47496,13.32341
Restaurant Medusa,52.47526,13.33311
Carlos Caravela,52.46734,13.33135
GM 26,52.46437,13.32604
Aviva Events,52.47832,13.33197
Weinbeisser,52.47424,13.33298
Cafe auf Zeit,52.47709,13.33254
Punto Uno,52.47115,13.33567
Suesskramdealer,52.47726,13.33026
Spiga d'Oro,52.47115,13.33567
Trattoria Punto Uno,52.47693,13.32057
Colour Your Day,52.47134,13.3345
Sushibar Nofugu,52.47227,13.3365
M&M Multi Management,52.47838,13.328
Cafe & Restaurant Sonnenschein,52.47135,13.33367
Ava,52.47822,13.32891
Trattoria Dell' Arte,52.47094,13.33506
Cafe dos Santos,52.47165,13.33719
J'Espresso,52.4723,13.3136
Aiko Sushi,52.4644,13.3274
Feuerbach,52.46459,13.32967
Kiez - Kuche,52.46252,13.51688
Nanak,52.46814,13.51412
Bobsek Burger,52.46107,13.51881
Efes Döner,52.46125,13.51989
El Costa,52.46814,13.51412
Bierquelle,52.46107,13.51881
Sen Viet,52.4616,13.51831
Garten Oase,52.46988,13.5078
Cafe Schoneweile,52.4603,13.51867
Pizzeria Don Camillo,52.46113,13.52041
Pizzeria el Maestro,52.46568,13.51317
Cafe im Kietz,52.4669,13.51291
Kranbar,52.46097,13.51987
Eiscafé & Vietnamesische Küche,52.46103,13.52088
Mille,52.4793,13.52115
Domino's Pizza Berlin Oberschöneweide,52.45992,13.52358
Al Dente,52.48072,13.51993
Steckenpferd,52.41275,13.51505
Kebap Hayat,52.40622,13.52426
Bierstube Kajüte,52.40219,13.52591
Ristorante la Merita,52.407013,13.507778
"Ostburger-Eck, Damain Kulig",52.41,13.50556
Hexenhaus,52.37425,13.36571
Brisgavi Weinbar,52.44003,13.21642
Bernsteiners,52.44003,13.21642
Viet Hello-BBQ,52.43881,13.21686
Döneria,52.43881,13.21686
Crêpegarten,52.441577,13.225774
La Gondola Due,52.43769,13.23364
Goodies,52.43912,13.21468
Il Brunello,52.43253,13.21919
Eiscafe la Piazza,52.43732,13.23381
Döner & Kebab,52.437344,13.232187
Alte Fischerhütte,52.444552,13.228905
Ihr Mobiler Mittagstisch,52.43957,13.23571
Cafe Schlacht,52.43912,13.21468
