Name,lat,lon,Address
Gon 80,52.48576,13.37511,Eylauer Straße 16 Kreuzberg 10965 Berlin
Osbili,52.47973,13.34998,GustavFreytagStraße 5 Schöneberg 10827 Berlin
Trattoria Tre Fratelli,52.46967,13.34359,Rubensstraße 66 Schöneberg 12157 Berlin
Jansen Bar,52.48297,13.3605,Gotenstraße 71 Schöneberg 10829 Berlin
Berliner Kochwerkstatt,52.48437,13.36371,Naumannstraße 15 Schöneberg 10829 Berlin
Caffein Espressosysteme,52.48608,13.36185,Kolonnenstraße 54 Schöneberg 10829 Berlin
Cafe Mon Cherie,52.48165,13.36326,Naumannstraße 48 Schöneberg 10829 Berlin
Fischräucherei Eleonore Krohnen,52.47949,13.36876,GeneralPapeStraße 52 Tempelhof 12101 Berlin
Traditionelles Frühstückshaus,52.48422,13.38411,ManfredvonRichthofenStraße 6 Tempelhof 12101 Berlin
Michael Martins,52.48317,13.38183,ManfredvonRichthofenStraße 18 Tempelhof 12101 Berlin
RAAMSON - tamil restaurant,52.48557,13.36313,Kolonnenstraße 48 Schöneberg 10829 Berlin
Inselnest,52.48403,13.36167,Leberstraße 23 Schöneberg 10829 Berlin
Tssagif - Interkulturelles Haus Schöneberg,52.48622,13.36767,Geßlerstraße 11 Schöneberg 10829 Berlin
Bioladen Grünschnabel,52.48368,13.38385,ManfredvonRichthofenStraße 9 Tempelhof 12101 Berlin
Dudenschanke,52.48519,13.3745,Dudenstraße 76 Kreuzberg 10965 Berlin
BURGER KING,52.480354,13.385181,Tempelhofer Damm 28 Tempelhof 12101 Berlin
Kang Feng,52.48422,13.38411,ManfredvonRichthofenStraße 6 Tempelhof 12101 Berlin
Lumiere Coffeeshop & Bistro,52.48485,13.38306,Dudenstraße 15 Tempelhof 10965 Berlin
"Pizzeria, Trattoria Luna",52.4812,13.3601,Gotenstraße 18 Schöneberg 10829 Berlin
Naumannstübchen,52.4855,13.36371,Naumannstraße 7 Schöneberg 10829 Berlin
Jonas,52.48621,13.36372,Naumannstraße 1 Schöneberg 10829 Berlin
Pizza Lovers,52.52957,13.47112,AntonSaefkowPlatz 12 Fennpfuhl 10369 Berlin
Marco Polo Due,52.53007,13.47104,AntonSaefkowPlatz 13 Fennpfuhl 10369 Berlin
Sun Poke Bowl,52.52686,13.47891,Weißenseer Weg 112 Fennpfuhl 10369 Berlin
Quan Ngon,52.52699,13.47887,Weißenseer Weg 111 Fennpfuhl 10369 Berlin
Pizza Express,52.53178,13.46932,Landsberger Allee 171 Fennpfuhl 10369 Berlin
Avtaar,52.52957,13.47112,AntonSaefkowPlatz 12 Fennpfuhl 10369 Berlin
Khoa-Bistro,52.5285,13.46595,KarlLadeStraße 42 Fennpfuhl 10369 Berlin
Max & Moritz Bistro,52.52686,13.47891,Weißenseer Weg 112 Fennpfuhl 10369 Berlin
Grenzlos,52.53345,13.47726,Landsberger Allee 203 AltHohenschönhausen 13055 Berlin
Restaurant Athos,52.52957,13.47112,AntonSaefkowPlatz 12 Fennpfuhl 10369 Berlin
Lovely Sushi,52.52962,13.47277,AntonSaefkowPlatz 4 Fennpfuhl 10369 Berlin
Cafe Panorama 2,52.533,13.46847,JudithAuerStraße 6 Fennpfuhl 10369 Berlin
Asia Snack im Castello,52.53178,13.46932,Landsberger Allee 171 Fennpfuhl 10369 Berlin
Pure Berlin,52.5287,13.47143,AntonSaefkowPlatz 8 Fennpfuhl 10369 Berlin
Essen Ist Fertig,52.53178,13.46932,Landsberger Allee 171 Fennpfuhl 10369 Berlin
Hotel Wilhelmsberg - Alt Landsberg,52.53345,13.47726,Landsberger Allee 203 AltHohenschönhausen 13055 Berlin
New Orleans,52.53345,13.47726,Landsberger Allee 203 AltHohenschönhausen 13055 Berlin
Balalayka,52.52728,13.47225,RudolfSeiffertStraße 31 Fennpfuhl 10369 Berlin
Zum Fass,52.52855,13.46838,FranzJacobStraße 12 Fennpfuhl 10369 Berlin
Skykitchen,52.52842,13.45716,Landsberger Allee 106 Prenzlauer Berg 10369 Berlin
La Stazione,52.52463,13.46512,Storkower Straße 207 Fennpfuhl 10369 Berlin
Mavericks Berlin,52.52842,13.45716,Landsberger Allee 106 Prenzlauer Berg 10369 Berlin
SUBWAY,52.522886,13.462697,Zur Rinderauktionshalle 1 Prenzlauer Berg 10247 Berlin
Skybar,52.52842,13.45716,Landsberger Allee 106 Prenzlauer Berg 10369 Berlin
BURGER KING,52.52941,13.45788,Landsberger Allee 119 Fennpfuhl 10407 Berlin
Kantine in der Mittküche,52.53131,13.48607,Vulkanstraße 13 Lichtenberg 10367 Berlin
China-Thai-Imbiss,52.52287,13.46477,HermannBlankensteinStraße 40 Prenzlauer Berg 10249 Berlin
Frische Paradies,52.52167,13.46891,HermannBlankensteinStraße 48 Prenzlauer Berg 10249 Berlin
Vietthai-Bistro,52.52287,13.46477,HermannBlankensteinStraße 40 Prenzlauer Berg 10249 Berlin
Restaurant Mervicks,52.52842,13.45716,Landsberger Allee 106 Prenzlauer Berg 10369 Berlin
Kneipe Attenzione,52.53023,13.46103,Oderbruchstraße 9 Prenzlauer Berg 10407 Berlin
Die Laube,52.53606,13.46832,Hohenschönhauser Straße Fennpfuhl 10369 Berlin
Thai Nippon Sushi Bar,52.52401,13.46171,HermannBlankensteinStraße 38 Prenzlauer Berg 10249 Berlin
delight,52.52842,13.45716,Landsberger Allee 106 Prenzlauer Berg 10369 Berlin
Berliner Fechterbund,52.53704,13.47412,Weißenseer Weg 51 AltHohenschönhausen 13053 Berlin
Studentenclub Schlauch,52.52327,13.47672,Storkower Straße 225 Fennpfuhl 10367 Berlin
Bomas Burger,52.52401,13.46171,HermannBlankensteinStraße 38 Prenzlauer Berg 10249 Berlin
"Ryans Eis, Waffel & Co.",52.52061,13.45912,Eldenaer Straße 58 Friedrichshain 10247 Berlin
Rodi Bar,52.53655,13.47576,KonradWolfStraße 63 AltHohenschönhausen 13055 Berlin
Rodi Bier Bar,52.53518,13.46896,Hohenschönhauser Straße 72 Fennpfuhl 10369 Berlin
Curry & Fritz,52.52401,13.46171,HermannBlankensteinStraße 38 Prenzlauer Berg 10249 Berlin
Minimal Bar,52.51646,13.46404,Rigaer Straße 31 Friedrichshain 10247 Berlin
Hansbach Bar,52.51935,13.46681,Samariterstraße 18 Friedrichshain 10247 Berlin
Espressobar zum Kalten Hund,52.52582,13.45194,Ebertystraße 49 Friedrichshain 10249 Berlin
Sai Baba,52.51643,13.46555,Rigaer Straße 75 Friedrichshain 10247 Berlin
Jamy,52.51618,13.47107,Schreinerstraße 29 Friedrichshain 10247 Berlin
Ristorante Italiano,52.52793,13.45161,Landsberger Allee 101 Prenzlauer Berg 10407 Berlin
Tropica Grillhaus,52.514595,13.467986,Frankfurter Allee 73 Friedrichshain 10247 Berlin
Asia-Sushi Bar Rong Vang,52.514595,13.467986,Frankfurter Allee 7177 Friedrichshain 10247 Berlin
Hanabira - Japanische Lebensmittel & Feinkost,52.51404,13.46465,Colbestraße 5 Friedrichshain 10247 Berlin
Gao Fresh.Food.Fast,52.52588,13.44713,Landsberger Allee 68D Friedrichshain 10249 Berlin
Die Kaffeefreunde,52.51779,13.4686,Bänschstraße 73 Friedrichshain 10247 Berlin
Trattoria Salute,52.51505,13.46813,Frankfurter Allee 73A Friedrichshain 10247 Berlin
L'Herbivore,52.52295,13.4495,Petersburger Straße 38 Friedrichshain 10249 Berlin
Kleinmein,52.51503,13.47152,Waldeyerstraße 9 Friedrichshain 10247 Berlin
Haroun Restaurant,52.51579,13.46778,Rigaer Straße 42A Friedrichshain 10247 Berlin
Kashmir,52.51457,13.45935,Niederbarnimstraße 3 Friedrichshain 10247 Berlin
Pomodorino,52.52232,13.44981,Straßmannstraße 21 Friedrichshain 10249 Berlin
Dehli Palast,52.51436,13.4597,Niederbarnimstraße 24 Friedrichshain 10247 Berlin
Vineria del Este,52.51858,13.46434,Bänschstraße 41 Friedrichshain 10247 Berlin
Asia Thanh,52.518,13.45545,Rigaer Straße 6 Friedrichshain 10247 Berlin
Lani,52.51533,13.46088,Frankfurter Allee 31 Friedrichshain 10247 Berlin
Bilakiss Gemuse Kebap,52.51451,13.46411,Frankfurter Allee 48 Friedrichshain 10247 Berlin
Voudookitchen,52.51328,13.46265,Scharnweberstraße 32 Friedrichshain 10247 Berlin
Freddy Fresh,52.52293,13.45052,Petersburger Straße 39 Friedrichshain 10249 Berlin
Salami Social Club,52.51509,13.46323,Frankfurter Allee 43 Friedrichshain 10247 Berlin
Zerostress Pizza Friedrichshain,52.51427,13.46477,Colbestraße 3 Friedrichshain 10247 Berlin
Tentacion Craftbeer,52.51328,13.46265,Scharnweberstraße 32 Friedrichshain 10247 Berlin
Saporito Berlin,52.52232,13.44981,Straßmannstraße 21 Friedrichshain 10249 Berlin
Cafe Tasso,52.51647,13.45709,Liebigstraße Friedrichshain 10247 Berlin
Butterhandlung,52.5122,13.47072,Scharnweberstraße 54 Friedrichshain 10247 Berlin
Plaza de Toros,52.52957,13.45579,Landsberger Allee 160 Prenzlauer Berg 10407 Berlin
Asia-Snack,52.52906,13.45593,Landsberger Allee 117 Prenzlauer Berg 10407 Berlin
Mervan,52.52293,13.45052,Petersburger Straße 39 Friedrichshain 10249 Berlin
Del,52.51759,13.4648,Schreinerstraße 53 Friedrichshain 10247 Berlin
Bistro Sindibad,52.51519,13.46317,SilvioMeierStraße 1 Friedrichshain 10247 Berlin
Mio Mare,52.51579,13.46465,Samariterstraße 36 Friedrichshain 10247 Berlin
Movenpick Cafe,52.364372,13.509873,MelliBeeseRing 1 12529 Schönefeld
Marche Movenpick Sandwich Manufaktur Flughafen Berlin Brandenburg,52.36389,13.507937,MelliBeeseRing 12529 Schönefeld
Irish Pub,52.388529,13.52069,Flughafen 12529 Schönefeld
Marché Bistro,52.3885,13.519476,Flughafen 12529 Schönefeld
Marc O'Polo Store Berlin Flughafen Brandenburg,52.36369,13.50936,WillyBrandtPlatz 1 12529 Schönefeld
Casino am Zwickauer Damm,52.41554,13.47091,Straße 231 129 Rudow 12355 Berlin
Chalet Suisse,52.461219,13.271737,Clayallee 99 Dahlem 14195 Berlin
Machiavelli am Roseneck,52.4748,13.2782,Clayallee 1 Schmargendorf 14195 Berlin
Gastronomie Hagn im TC Blau-Weiss,52.47599,13.27366,Waldmeisterstraße 10 Grunewald 14193 Berlin
Rosengarten,52.477546,13.282442,Hohenzollerndamm 110 Schmargendorf 14199 Berlin
Imperial Caviar,52.47513,13.2837,Rheinbabenallee 14 Schmargendorf 14199 Berlin
Da Antonello,52.47477,13.29155,Breite Straße 28 Schmargendorf 14199 Berlin
Vivaldi,52.48011,13.27445,Brahmsstraße 10 Grunewald 14193 Berlin
Hardys Gute Stube,52.47113,13.29071,Heiligendammer Straße 18 Schmargendorf 14199 Berlin
Lehmann's Gute Stube,52.47113,13.29071,Heiligendammer Straße 18 Schmargendorf 14199 Berlin
Dschunke,52.47469,13.29352,Breite Straße 15 Schmargendorf 14199 Berlin
Ham-Restaurant's Büro,52.45891,13.27358,Clayallee 121 Dahlem 14195 Berlin
Landhaus Grunewald,52.48358,13.28242,Delbrückstraße 37 Schmargendorf 14193 Berlin
Zum Dortmunder,52.4743,13.29291,Breite Straße 35 Schmargendorf 14199 Berlin
Adana Imbiss,52.47507,13.29233,Breite Straße 20 Schmargendorf 14199 Berlin
Bar Manico,52.47346,13.29913,Breite Straße 1 Schmargendorf 14199 Berlin
Insel Bistro Restaurant,52.46407,13.2967,Podbielskiallee 49 Dahlem 14195 Berlin
Eis da Dalt,52.47459,13.29378,Breite Straße 14A Schmargendorf 14199 Berlin
ICE Cream You Scream,52.47514,13.28999,Warnemünder Straße 29 Schmargendorf 14199 Berlin
Mr. Pizz,52.4745,13.29405,Breite Straße 14 Schmargendorf 14199 Berlin
Halil Ibrahim Sofrasi,52.52803,13.32892,Beusselstraße 17 Moabit 10553 Berlin
Sonwok,52.52731,13.32777,Huttenstraße 71 Moabit 10553 Berlin
Trofeo,52.53082,13.31903,Wiebestraße 36 Moabit 10553 Berlin
Detto Fatto Ristorante Pizzeria,52.52737,13.32716,Huttenstraße 69 Moabit 10553 Berlin
Tele Pizza,52.52871,13.31861,Huttenstraße 22 Moabit 10553 Berlin
Hamdi Baba,52.52747,13.32984,Turmstraße 57 Moabit 10551 Berlin
Grilled Pocket Sandwich,52.5295,13.32838,Beusselstraße 63 Moabit 10553 Berlin
El Reda,52.52737,13.32716,Huttenstraße 69 Moabit 10553 Berlin
Oses Cigköfte Berlin,52.52815,13.32843,Beusselstraße 73 Moabit 10553 Berlin
Tonis Vietnamesische Kuche,52.5274,13.3269,Huttenstraße 68 Moabit 10553 Berlin
Jemenitisches Restaurant,52.52793,13.32608,Huttenstraße 7 Moabit 10553 Berlin
Piccola Napoli,52.52747,13.32984,Turmstraße 57 Moabit 10551 Berlin
Bombe Lieferservice,52.52871,13.31861,Huttenstraße 22 Moabit 10553 Berlin
Europa,52.52977,13.32837,Beusselstraße 61 Moabit 10553 Berlin
Beussel Grill,52.5331,13.32888,Siemensstraße 50 Moabit 10551 Berlin
Honig & Senf,52.5274,13.3269,Huttenstraße 68 Moabit 10553 Berlin
Pizza Europa Express,52.5322,13.32517,Sickingenstraße 72 Moabit 10553 Berlin
Pizza Chief Berlin Moabit,52.53052,13.31619,Sickingenstraße 56 Moabit 10553 Berlin
Hallo Pizza!,52.52871,13.31861,Huttenstraße 22 Moabit 10553 Berlin
Big Bascha,52.52774,13.32718,Huttenstraße 5 Moabit 10553 Berlin
Beussel Grill,52.53032,13.32883,Beusselstraße 31 Moabit 10553 Berlin
Awa Saal,52.52678,13.31853,Wiebestraße 49 Moabit 10553 Berlin
Pan Classica Gastronomie im Meilenwerk,52.5303,13.31929,Wiebestraße Moabit 10553 Berlin
Pan Classica Gastronomie und Automobile,52.53069,13.31714,Sickingenstraße 57 Moabit 10553 Berlin
Antique Lounge,52.52903,13.32888,Beusselstraße 23 Moabit 10553 Berlin
Beirut-Express,52.52727,13.32808,Huttenstraße 72 Moabit 10553 Berlin
Berlin Döner Kebap,52.52803,13.32892,Beusselstraße 17 Moabit 10553 Berlin
Freddy Leck,52.52522,13.32985,Gotzkowskystraße 11 Moabit 10555 Berlin
Classic Driver Food Concept,52.53082,13.31903,Wiebestraße 36 Moabit 10553 Berlin
Cafe Perle,52.52793,13.32608,Huttenstraße Moabit 10553 Berlin
Kanun,52.52734,13.32741,Huttenstraße 70 Moabit 10553 Berlin
Parc Fermé,52.53082,13.31903,Wiebestraße 36 Moabit 10553 Berlin
Schrippe Oder Stulle,52.52713,13.32936,Turmstraße 62 Moabit 10551 Berlin
Fam Dang,52.52774,13.32718,Huttenstraße 5 Moabit 10553 Berlin
An Nam,52.52532,13.329872,Gotzkowskystraße 10 Moabit 10555 Berlin
Cf-Gastro Service,52.53274,13.32878,Beusselstraße 44 Moabit 10553 Berlin
Kafe Elegans,52.53116,13.32682,Rostocker Straße 21 Moabit 10553 Berlin
Zam Zam,52.52792,13.32638,Huttenstraße 6 Moabit 10553 Berlin
Yolo Döner,52.5275,13.3295,Turmstraße 59 Moabit 10551 Berlin
Beussel 71,52.52844,13.32842,Beusselstraße 71 Moabit 10553 Berlin
Luong Tang Asia Snack,52.52829,13.32843,Beusselstraße 72 Moabit 10553 Berlin
Curry 76,52.52773,13.32836,Beusselstraße 76 Moabit 10553 Berlin
Il Pranzetto da Ciro,52.52585,13.3243,Reuchlinstraße 2 Moabit 10553 Berlin
Good Rice,52.52871,13.31861,Huttenstraße 22 Moabit 10553 Berlin
Al Reda,52.52765,13.32797,Huttenstraße 2 Moabit 10553 Berlin
Na Go Ya Sushi,52.52829,13.32843,Beusselstraße 72 Moabit 10553 Berlin
Esa Noa,52.52204,13.32672,Helmholtzstraße 24 Charlottenburg 10587 Berlin
Ya - Man Caribbean Soul Food,52.52435,13.32964,Gotzkowskystraße 17 Moabit 10555 Berlin
Apna Punjab,52.52435,13.33205,AltMoabit 44 Moabit 10555 Berlin
Garcia,52.52774,13.3304,Waldstraße 59 Moabit 10551 Berlin
Crunch Kantine,52.53278,13.33387,Siemensstraße 16 Moabit 10551 Berlin
Mauerwerk,52.52565,13.33294,Zwinglistraße 7 Moabit 10555 Berlin
Zk/U - Zentrum für Kunst und Urbanistik,52.53355,13.33701,Siemensstraße 27 Moabit 10551 Berlin
Burgerme,52.52609,13.33007,Gotzkowskystraße 7 Moabit 10555 Berlin
Burger Turm,52.5272,13.33252,Turmstraße 49 Moabit 10551 Berlin
Domino's Pizza,52.52449,13.33492,AltMoabit 79 Moabit 10555 Berlin
Rosso,52.52204,13.32672,Helmholtzstraße 24 Charlottenburg 10587 Berlin
Meine Mama,52.52102,13.32753,Franklinstraße 21 Charlottenburg 10587 Berlin
Focaccia,52.52403,13.33026,AltMoabit 51 Moabit 10555 Berlin
Frische Paradies Berlin,52.52178,13.32204,Morsestraße 2 Charlottenburg 10587 Berlin
Lal Haweli,52.52403,13.33026,AltMoabit 51 Moabit 10555 Berlin
Favorit Kebab,52.52674,13.33741,Turmstraße 35A Moabit 10551 Berlin
Il Baretto,52.52493,13.32632,KaiserinAugustaAllee 4 Moabit 10553 Berlin
Hoa Sushi,52.5273,13.33145,Turmstraße 53 Moabit 10551 Berlin
Il Pozzetto,52.52179,13.32527,Helmholtzstraße 30 Charlottenburg 10587 Berlin
Kim Thanh,52.52176,13.3268,Helmholtzstraße 15 Charlottenburg 10587 Berlin
Pizza Pasta,52.52411,13.33281,AltMoabit 73A Moabit 10555 Berlin
Mamma Dina,52.52413,13.33085,AltMoabit 49 Moabit 10555 Berlin
Aspawa Patisserie Cafe & Frühstückshaus,52.52684,13.33636,Turmstraße 39 Moabit 10551 Berlin
Nord West Oase,52.53064,13.33508,Wiclefstraße 17 Moabit 10551 Berlin
Taste,52.52411,13.32896,AltMoabit 54 Moabit 10555 Berlin
Sancho Panza,52.52413,13.33085,AltMoabit 49 Moabit 10555 Berlin
Grillhahnchen,52.52638,13.33735,Turmstraße 82 Moabit 10551 Berlin
Maharadsch,52.52459,13.33018,Gotzkowskystraße 25 Moabit 10555 Berlin
Kaffe Klick,52.52425,13.33152,AltMoabit 46 Moabit 10555 Berlin
Sun Fat,52.52623,13.3301,Gotzkowskystraße 6 Moabit 10555 Berlin
Amore E Pace,52.52411,13.33281,AltMoabit 73A Moabit 10555 Berlin
La Mandria,52.52708,13.32992,Turmstraße 64 Moabit 10551 Berlin
Ristorante la Tettoia,52.52853,13.3306,Waldstraße 55 Moabit 10551 Berlin
Lunch and More,52.52342,13.32246,Pascalstraße 10 Charlottenburg 10587 Berlin
Wiclef' S,52.53108,13.33037,Wiclefstraße 30 Moabit 10551 Berlin
Holzwurm,52.52834,13.33115,Waldstraße 6 Moabit 10551 Berlin
Nikko - Japanische Küche,52.52234,13.32429,Hallerstraße 28 Charlottenburg 10587 Berlin
Flying Fisch,52.52687,13.33603,Turmstraße 40 Moabit 10551 Berlin
Einstein Kaffee Coffeeshop,52.52067,13.32798,Franklinstraße 12 Charlottenburg 10587 Berlin
Modo Mio,52.52137,13.32289,Morsestraße 5 Charlottenburg 10587 Berlin
Bio Company,52.526959,13.3351,Turmstraße 42 Moabit 10551 Berlin
Hafis,52.52421,13.3313,AltMoabit 47 Moabit 10555 Berlin
Döner Kebabhaus,52.524,13.32939,AltMoabit 52 Moabit 10555 Berlin
Back Snack Bar,52.52191,13.32593,Helmholtzstraße 27 Charlottenburg 10587 Berlin
Timeless,52.52556,13.31133,KaiserinAugustaAllee 92 Charlottenburg 10589 Berlin
Il Piccolo,52.52556,13.30943,KaiserinAugustaAllee 89 Charlottenburg 10589 Berlin
Da Lio,52.52594,13.31225,KaiserinAugustaAllee 37 Charlottenburg 10589 Berlin
Addis-Abeba-Restaurant,52.5259,13.30786,KaiserinAugustaAllee 46 Charlottenburg 10589 Berlin
telepizza,52.58805,13.42779,Blankenburger Straße 149 Französisch Buchholz 13127 Berlin
Restaurant Phaeton,52.58827,13.41235,Charlottenstraße 8 Niederschönhausen 13156 Berlin
Cafe Pankow,52.58522,13.42856,Pankower Straße 29 Französisch Buchholz 13127 Berlin
Seerestaurant Panke,52.58846,13.4363,Steinsperlingweg Französisch Buchholz 13129 Berlin
Barbels Bistro,52.58489,13.4286,Pasewalker Straße 13 Französisch Buchholz 13127 Berlin
Cafe Lindengarten,52.57861,13.42314,Prießnitzstraße 9 Pankow 13187 Berlin
Eiscafé degli Angeli,52.58708,13.40204,Dietzgenstraße 68 Niederschönhausen 13156 Berlin
Ristorante Francavilla,52.58777,13.40201,Dietzgenstraße 70 Niederschönhausen 13156 Berlin
Trattoria Pasta degli Angeli,52.58663,13.40177,Dietzgenstraße 63 Niederschönhausen 13156 Berlin
Schonholz Brasserie,52.57338,13.41252,Wolfshagener Straße 87 Pankow 13187 Berlin
Café am See Britzer Garten,52.43557,13.4156,Mohriner Allee 145 Britz 12347 Berlin
Toscana,52.44025,13.41634,Mohriner Allee 122 Britz 12347 Berlin
Café am See,52.43557,13.4156,Mohriner Allee Britz 12347 Berlin
Royal Gourmet,52.44294,13.42687,Mohriner Allee 50 Britz 12347 Berlin
Dauerkleingartenanlage Marienfelder Weg,52.43893,13.4271,DeutschKronerRing 25 Britz 12349 Berlin
Asian Imbiss To-Chau,52.44002,13.43428,Buckower Damm 50 Britz 12349 Berlin
Gartenkolonie Guter Wille,52.44474,13.41626,Koppelweg 102 Britz 12347 Berlin
Domino's Pizza,52.41307,13.56431,Am Falkenberg 108 Altglienicke 12524 Berlin
City Döner & Cafe Zara,52.41308,13.57187,BrunoTautStraße 2 Altglienicke 12524 Berlin
Grünau Solaris,52.41269,13.57242,BrunoTautStraße 1 Altglienicke 12524 Berlin
Fleischerei Vogel,52.41269,13.57242,BrunoTautStraße 1 Altglienicke 12524 Berlin
Rhodos,52.41133,13.57304,Richterstraße 9 Altglienicke 12526 Berlin
Vietnam Kuche,52.41156,13.57351,Gründerstraße 3 Grünau 12526 Berlin
Schreiber's Fischwaren,52.412698,13.572286,Richterstraße Altglienicke 12526 Berlin
Cua Tung,52.41303,13.57209,BrunoTautStraße 1 Altglienicke 12524 Berlin
Ristorante Il Gatto - Waldkater,52.4085,13.58245,Adlergestell 575 Grünau 12527 Berlin
La Dolce Vita,52.40436,13.57324,Waltersdorfer Straße 1 Bohnsdorf 12526 Berlin
Treff Bistro,52.52676,13.21937,Ruhlebener Straße 136 Wilhelmstadt 13597 Berlin
BURGER KING,52.527249,13.232215,Charlottenburger Chaussee 51 Spandau 13597 Berlin
Luna Restaurant,52.52897,13.2144,Gewerbehof 9 Spandau 13597 Berlin
Panorama Restaurant Sky Tower,52.53258,13.20998,Freiheit 5 Spandau 13597 Berlin
Restaurant Ramazzotti,52.5274,13.2124,Ruhlebener Straße 18 Spandau 13597 Berlin
Food Stop,52.532247,13.2089,Freiheit 54 Spandau 13597 Berlin
All Seasons,52.53777,13.21626,Am Juliusturm 53 Haselhorst 13599 Berlin
Kantine der Berliner Wasserbetriebe,52.535005,13.225053,Sophienwerderweg Haselhorst 13597 Berlin
Adulas Bude,52.53228,13.208957,Freiheit 54 Spandau 13597 Berlin
Domino-Service,52.52947,13.21263,Pichelswerderstraße 6 Spandau 13597 Berlin
Berlinimbiss Schlemmer-Paradies,52.53615,13.22363,Am Juliusturm 29 Haselhorst 13599 Berlin
SUBWAY,52.53468,13.19843,Seegefelder Straße 1 Spandau 13597 Berlin
Beyzade Restaurant,52.53159,13.19692,Klosterstraße 10 Spandau 13581 Berlin
Cappuccino,52.53205,13.1982,Klosterstraße 34 Spandau 13581 Berlin
Waffle Crush,52.53121,13.19661,Klosterstraße 12 Spandau 13581 Berlin
Florida Eiscafé,52.53534,13.19933,Altstädter Ring 1 Spandau 13597 Berlin
Teehaus im Englischen Garten,52.53152,13.19676,Altonaer Straße 2 Spandau 13581 Berlin
Spandauer Bierbrunnen,52.5327,13.19786,Klosterstraße 5 Spandau 13581 Berlin
Burger Route,52.53074,13.19613,Klosterstraße 14 Spandau 13581 Berlin
Pan Rolf,52.53181,13.20454,Grunewaldstraße 4 Spandau 13597 Berlin
Kaiserhof,52.533,13.20749,Stresowstraße 2 Spandau 13597 Berlin
Cafe & Bistro Unvernunft,52.53548,13.20241,Mauerstraße 6 Spandau 13597 Berlin
Gandhi,52.53307,13.20503,Stresowplatz 11 Spandau 13597 Berlin
Goldene Drachen,52.53249,13.19768,Klosterstraße 5A Spandau 13581 Berlin
Thai-Nippon-Sushi-Bar,52.53324,13.1982,Klosterstraße 3 Spandau 13581 Berlin
Kentucky Fried Chicken,52.53324,13.1982,Klosterstraße 3 Spandau 13581 Berlin
Lindner,52.53324,13.1982,Klosterstraße 3 Spandau 13581 Berlin
Sunset Beach,52.53249,13.19768,Klosterstraße 5A Spandau 13581 Berlin
Thang Long,52.53324,13.1982,Klosterstraße 3 Spandau 13581 Berlin
Fantasia del Gelato,52.53324,13.1982,Klosterstraße 3 Spandau 13581 Berlin
Asian Cuisine Buffet,52.6141,13.46957,Bahnhofstraße 1 Karow 13125 Berlin
Dobrivoje Mitrovski - Schankwirtschaft,52.6141,13.46957,Bahnhofstraße 1 Karow 13125 Berlin
Karow,52.61451,13.46942,Bahnhofstraße 64 Karow 13125 Berlin
Mac's Express Kebap,52.61461,13.47045,Hubertusdamm 1 Karow 13125 Berlin
Il Buon Gelato,52.61852,13.48686,Achillesstraße 46 Karow 13125 Berlin
Lee's Kitchen,52.52898,13.57005,Cecilienstraße 159 Biesdorf 12683 Berlin
Hobby Imkerei,52.5284,13.5753,HansFalladaStraße 10 Biesdorf 12683 Berlin
Café Gugelhupf,52.52685,13.56897,Wuhlestraße 19C Biesdorf 12683 Berlin
